,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.user.entities.url.urls
49,Wed Jan 22 17:19:01 +0000 2020,1220033138338025472,1220033138338025472,RT @uvic: @uvic_healthinfo @NadiaGhalii Congratulations Nadia!,False,"[0, 62]","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,False,2,0,False,False,en,[],[],"[{'screen_name': 'uvic', 'name': 'UniversityOfVictoria', 'id': 256735205, 'id_str': '256735205', 'indices': [3, 8]}, {'screen_name': 'uvic_healthinfo', 'name': 'Health Informatics', 'id': 798642481067757568, 'id_str': '798642481067757568', 'indices': [10, 26]}, {'screen_name': 'NadiaGhalii', 'name': 'NadiaG', 'id': 1059571010691723264, 'id_str': '1059571010691723264', 'indices': [27, 39]}]",[],en,recent,798642481067757568,798642481067757568,Health Informatics,uvic_healthinfo,"Victoria, British Columbia",School of Health Information Science,https://t.co/IHx5sQPukQ,"[{'url': 'https://t.co/IHx5sQPukQ', 'expanded_url': 'http://uvic.ca/hinf', 'display_url': 'uvic.ca/hinf', 'indices': [0, 23]}]",[],False,401,314,7,Tue Nov 15 21:43:00 +0000 2016,530,,,True,False,710,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/826730094873841664/_l7WA32f_normal.jpg,https://pbs.twimg.com/profile_images/826730094873841664/_l7WA32f_normal.jpg,https://pbs.twimg.com/profile_banners/798642481067757568/1486198181,91D2FA,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,Tue Jan 21 00:06:59 +0000 2020,1.2194110291527393e+18,1219411029152739334,@uvic_healthinfo @NadiaGhalii Congratulations Nadia!,False,"[30, 52]",[],[],"[{'screen_name': 'uvic_healthinfo', 'name': 'Health Informatics', 'id': 798642481067757568, 'id_str': '798642481067757568', 'indices': [0, 16]}, {'screen_name': 'NadiaGhalii', 'name': 'NadiaG', 'id': 1059571010691723264, 'id_str': '1059571010691723264', 'indices': [17, 29]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2193608572699034e+18,1219360857269903360,7.986424810677576e+17,798642481067757568,uvic_healthinfo,256735205.0,256735205,UniversityOfVictoria,uvic,"Victoria, British Columbia","As a top-ranked university on Canada’s West Coast, we create vital impact and deliver dynamic, hands-on learning. The Edge is here. #UVic",https://t.co/6gqDVCZchu,[],False,19722.0,1443.0,383.0,Wed Feb 23 23:58:49 +0000 2011,10848.0,,,True,True,13794.0,,False,False,False,005493,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/888491906316947456/RGtCyvLI_normal.jpg,https://pbs.twimg.com/profile_images/888491906316947456/RGtCyvLI_normal.jpg,https://pbs.twimg.com/profile_banners/256735205/1578436438,0084B4,FFFFFF,DDEEF6,333333,False,False,False,False,False,False,False,none,,,,,False,2.0,2.0,False,False,en,"[{'url': 'https://t.co/6gqDVCZchu', 'expanded_url': 'http://uvic.ca', 'display_url': 'uvic.ca', 'indices': [0, 23]}]"
55,Wed Jan 22 01:28:21 +0000 2020,1219793893669134336,1219793893669134336,"@uvic what an utterly uninspired spineless response for an insitution which is, and I quote, 
""deeply committed to contributing to a better future for people, places and the planet."" 
-Jamie 'corporate shill' Cassels, UVic Strategic Framework 2018-2023.
do better. divest already.",False,"[6, 280]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2197888699835064e+18,1219788869983506437,256735205.0,256735205,uvic,,,,,False,0,6,False,False,en,[],[],"[{'screen_name': 'uvic', 'name': 'UniversityOfVictoria', 'id': 256735205, 'id_str': '256735205', 'indices': [0, 5]}]",[],en,recent,718363457087795200,718363457087795200,Phoebe Ramsay,phoeberamsay,"Victoria, British Columbia","UVic MSW. Anarchism, solidarity, refugee & migrant justice.

#noborders #opentheislands #refugeeswelcome",,,[],False,297,850,4,Fri Apr 08 09:02:49 +0000 2016,1370,,,False,False,906,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1133176221414580224/2-z7MBsy_normal.jpg,https://pbs.twimg.com/profile_images/1133176221414580224/2-z7MBsy_normal.jpg,https://pbs.twimg.com/profile_banners/718363457087795200/1542147021,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Tue Jan 21 23:35:13 +0000 2020,1219765424226697216,1219765424226697216,RT @UVicMedSciences: Join us on Wednesday at 10 a.m. for an honest discussion about practicing #respect and #consent. Everyone is encourage…,False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,2,0,False,False,en,"[{'text': 'respect', 'indices': [95, 103]}, {'text': 'consent', 'indices': [108, 116]}]",[],"[{'screen_name': 'UVicMedSciences', 'name': 'UVic Division of Medical Sciences', 'id': 1099020052513333248, 'id_str': '1099020052513333248', 'indices': [3, 19]}]",[],en,recent,972601350,972601350,Island Medical Program,UBCIMP,"Victoria, British Columbia","UBC MD Undergraduate Program delivered in collaboration with UVic. Based in Victoria, our educational opportunities span Vancouver Island.",https://t.co/1JalP0ii0E,"[{'url': 'https://t.co/1JalP0ii0E', 'expanded_url': 'http://imp.med.ubc.ca', 'display_url': 'imp.med.ubc.ca', 'indices': [0, 23]}]",[],False,692,140,16,Mon Nov 26 19:57:52 +0000 2012,194,,,False,False,943,,False,False,False,709397,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,False,http://pbs.twimg.com/profile_images/1017548790281076736/B_1s046J_normal.jpg,https://pbs.twimg.com/profile_images/1017548790281076736/B_1s046J_normal.jpg,https://pbs.twimg.com/profile_banners/972601350/1552602971,FF3300,86A4A6,A0C5C7,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,Tue Jan 21 00:01:08 +0000 2020,1.2194095582774354e+18,1219409558277435394,Join us on Wednesday at 10 a.m. for an honest discussion about practicing #respect and #consent. Everyone is encouraged to attend this free sexualized violence prevention training with @uvic's Leah Shumka #consentmatters #edi,False,"[0, 225]","[{'text': 'respect', 'indices': [74, 82]}, {'text': 'consent', 'indices': [87, 95]}, {'text': 'consentmatters', 'indices': [205, 220]}, {'text': 'edi', 'indices': [221, 225]}]",[],"[{'screen_name': 'uvic', 'name': 'UniversityOfVictoria', 'id': 256735205, 'id_str': '256735205', 'indices': [185, 190]}]",[],en,recent,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,1.0990200525133332e+18,1099020052513333248,UVic Division of Medical Sciences,UVicMedSciences,,"Promoting scholarship and innovation in medical education, and supporting an integrated and multidisciplinary approach to health research at UVic.",,[],False,111.0,45.0,1.0,Fri Feb 22 18:56:14 +0000 2019,102.0,,,False,False,104.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1099020127989911552/2pQQUjBI_normal.jpg,https://pbs.twimg.com/profile_images/1099020127989911552/2pQQUjBI_normal.jpg,https://pbs.twimg.com/profile_banners/1099020052513333248/1552601445,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,2.0,2.0,False,False,en,
62,Tue Jan 21 14:54:07 +0000 2020,1219634283163398144,1219634283163398144,"We've had teams from all over 🇨🇦 compete. Most recently we've seen finalists from the west coast 🏔️@UBC , @SFU , @Uvic all the way to🌾@usask , to @UWaterloo  @enap_universite and 🌊@MemorialU !

Want to see your school represented?🎖️
⏰Register your team on our site by Feb 1!⏰",False,"[0, 275]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,1,False,False,en,[],[],"[{'screen_name': 'UBC', 'name': 'University of British Columbia', 'id': 28453440, 'id_str': '28453440', 'indices': [99, 103]}, {'screen_name': 'SFU', 'name': 'Simon Fraser University', 'id': 8071702, 'id_str': '8071702', 'indices': [106, 110]}, {'screen_name': 'uvic', 'name': 'UniversityOfVictoria', 'id': 256735205, 'id_str': '256735205', 'indices': [113, 118]}, {'screen_name': 'usask', 'name': 'U of Saskatchewan', 'id': 24954656, 'id_str': '24954656', 'indices': [134, 140]}, {'screen_name': 'UWaterloo', 'name': 'University of Waterloo', 'id': 84321709, 'id_str': '84321709', 'indices': [146, 156]}, {'screen_name': 'ENAP_Universite', 'name': 'ENAP.ca', 'id': 305020044, 'id_str': '305020044', 'indices': [158, 174]}, {'screen_name': 'MemorialU', 'name': 'Memorial University', 'id': 27934648, 'id_str': '27934648', 'indices': [180, 190]}]",[],en,recent,992783155001282560,992783155001282560,CES Student Case Competition,CES_casecomp,Canada,The official twitter account for the Canadian Evaluation Society's Student Case Competition!,https://t.co/eWIqZue4Ge,"[{'url': 'https://t.co/eWIqZue4Ge', 'expanded_url': 'http://competition.evaluationcanada.ca/', 'display_url': 'competition.evaluationcanada.ca', 'indices': [0, 23]}]",[],False,205,295,0,Sat May 05 15:08:43 +0000 2018,469,,,False,False,405,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1070811430696284160/dgde8ExE_normal.jpg,https://pbs.twimg.com/profile_images/1070811430696284160/dgde8ExE_normal.jpg,https://pbs.twimg.com/profile_banners/992783155001282560/1544136264,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Tue Jan 21 02:16:53 +0000 2020,1219443718471553024,1219443718471553024,@uvic @UVicFPH @Camosun Looking forward to it!,False,"[24, 46]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2194109399566172e+18,1219410939956617216,256735205.0,256735205,uvic,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'uvic', 'name': 'UniversityOfVictoria', 'id': 256735205, 'id_str': '256735205', 'indices': [0, 5]}, {'screen_name': 'UVicFPH', 'name': 'First Peoples House', 'id': 551971751, 'id_str': '551971751', 'indices': [6, 14]}, {'screen_name': 'Camosun', 'name': 'Camosun College', 'id': 17783391, 'id_str': '17783391', 'indices': [15, 23]}]",[],en,recent,826521302,826521302,Shane,ShaneSbaker77,"Victoria, BC",He/him. Wilp Gwininitxw of Lax Gibuu (wolf clan) Gitxsan. Indigenous Studies student Disabled advocate and youth worker for Indigenous middle school students,,,[],False,128,571,0,Sun Sep 16 05:06:34 +0000 2012,2768,,,False,False,1844,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/824054462754848769/Vx8KrSKu_normal.jpg,https://pbs.twimg.com/profile_images/824054462754848769/Vx8KrSKu_normal.jpg,https://pbs.twimg.com/profile_banners/826521302/1443894841,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Tue Jan 21 02:16:03 +0000 2020,1219443510991962112,1219443510991962112,@Camosun @uvic @UVicFPH Thank you :),False,"[24, 36]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.219414897362178e+18,1219414897362178053,17783391.0,17783391,Camosun,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'Camosun', 'name': 'Camosun College', 'id': 17783391, 'id_str': '17783391', 'indices': [0, 8]}, {'screen_name': 'uvic', 'name': 'UniversityOfVictoria', 'id': 256735205, 'id_str': '256735205', 'indices': [9, 14]}, {'screen_name': 'UVicFPH', 'name': 'First Peoples House', 'id': 551971751, 'id_str': '551971751', 'indices': [15, 23]}]",[],en,recent,826521302,826521302,Shane,ShaneSbaker77,"Victoria, BC",He/him. Wilp Gwininitxw of Lax Gibuu (wolf clan) Gitxsan. Indigenous Studies student Disabled advocate and youth worker for Indigenous middle school students,,,[],False,128,571,0,Sun Sep 16 05:06:34 +0000 2012,2768,,,False,False,1844,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/824054462754848769/Vx8KrSKu_normal.jpg,https://pbs.twimg.com/profile_images/824054462754848769/Vx8KrSKu_normal.jpg,https://pbs.twimg.com/profile_banners/826521302/1443894841,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Tue Jan 21 00:51:25 +0000 2020,1219422209380253697,1219422209380253697,"RT @ShaneSbaker77: Had an incredible appt at @uvic to transfer there Fall 2020 First, the energy @UVicFPH was incredible  Friendly faces ev…",False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,3,0,False,False,en,[],[],"[{'screen_name': 'ShaneSbaker77', 'name': 'Shane', 'id': 826521302, 'id_str': '826521302', 'indices': [3, 17]}, {'screen_name': 'uvic', 'name': 'UniversityOfVictoria', 'id': 256735205, 'id_str': '256735205', 'indices': [45, 50]}, {'screen_name': 'UVicFPH', 'name': 'First Peoples House', 'id': 551971751, 'id_str': '551971751', 'indices': [97, 105]}]",[],en,recent,234860254,234860254,BC Colleges,BCColleges,"Victoria, BC","ACCESSIBLE. AFFORDABLE. APPLIED.
BC Colleges is an association of 10 public post-secondary colleges serving 125,000+ students in over 60 communities across BC",http://t.co/gXAZmjl58K,"[{'url': 'http://t.co/gXAZmjl58K', 'expanded_url': 'http://www.bccolleges.ca', 'display_url': 'bccolleges.ca', 'indices': [0, 22]}]",[],False,1178,745,66,Thu Jan 06 19:12:04 +0000 2011,3501,,,True,False,7022,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/824366325120143360/ZTZQI_6s_normal.jpg,https://pbs.twimg.com/profile_images/824366325120143360/ZTZQI_6s_normal.jpg,https://pbs.twimg.com/profile_banners/234860254/1506658696,0084B4,C0DEED,DDEEF6,333333,False,False,False,False,False,False,False,none,,,,,,,,,,,Mon Jan 20 23:40:53 +0000 2020,1.2194044606920827e+18,1219404460692082688,"Had an incredible appt at @uvic to transfer there Fall 2020 First, the energy @UVicFPH was incredible  Friendly faces everywhere.     Its going to make for an easier transition   @Camosun has done an incredible job ensuring Indigenous students have an important place and support",False,"[0, 279]",[],[],"[{'screen_name': 'uvic', 'name': 'UniversityOfVictoria', 'id': 256735205, 'id_str': '256735205', 'indices': [26, 31]}, {'screen_name': 'UVicFPH', 'name': 'First Peoples House', 'id': 551971751, 'id_str': '551971751', 'indices': [78, 86]}, {'screen_name': 'Camosun', 'name': 'Camosun College', 'id': 17783391, 'id_str': '17783391', 'indices': [179, 187]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,826521302.0,826521302,Shane,ShaneSbaker77,"Victoria, BC",He/him. Wilp Gwininitxw of Lax Gibuu (wolf clan) Gitxsan. Indigenous Studies student Disabled advocate and youth worker for Indigenous middle school students,,[],False,128.0,571.0,0.0,Sun Sep 16 05:06:34 +0000 2012,2768.0,,,False,False,1844.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/824054462754848769/Vx8KrSKu_normal.jpg,https://pbs.twimg.com/profile_images/824054462754848769/Vx8KrSKu_normal.jpg,https://pbs.twimg.com/profile_banners/826521302/1443894841,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,3.0,18.0,False,False,en,
68,Tue Jan 21 00:01:08 +0000 2020,1219409558277435394,1219409558277435394,Join us on Wednesday at 10 a.m. for an honest discussion about practicing #respect and #consent. Everyone is encouraged to attend this free sexualized violence prevention training with @uvic's Leah Shumka #consentmatters #edi,False,"[0, 225]","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,,,,,False,2,2,False,False,en,"[{'text': 'respect', 'indices': [74, 82]}, {'text': 'consent', 'indices': [87, 95]}, {'text': 'consentmatters', 'indices': [205, 220]}, {'text': 'edi', 'indices': [221, 225]}]",[],"[{'screen_name': 'uvic', 'name': 'UniversityOfVictoria', 'id': 256735205, 'id_str': '256735205', 'indices': [185, 190]}]",[],en,recent,1099020052513333248,1099020052513333248,UVic Division of Medical Sciences,UVicMedSciences,,"Promoting scholarship and innovation in medical education, and supporting an integrated and multidisciplinary approach to health research at UVic.",,,[],False,111,45,1,Fri Feb 22 18:56:14 +0000 2019,102,,,False,False,104,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1099020127989911552/2pQQUjBI_normal.jpg,https://pbs.twimg.com/profile_images/1099020127989911552/2pQQUjBI_normal.jpg,https://pbs.twimg.com/profile_banners/1099020052513333248/1552601445,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Mon Jan 20 23:40:53 +0000 2020,1219404460692082688,1219404460692082688,"Had an incredible appt at @uvic to transfer there Fall 2020 First, the energy @UVicFPH was incredible  Friendly faces everywhere.     Its going to make for an easier transition   @Camosun has done an incredible job ensuring Indigenous students have an important place and support",False,"[0, 279]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,3,18,False,False,en,[],[],"[{'screen_name': 'uvic', 'name': 'UniversityOfVictoria', 'id': 256735205, 'id_str': '256735205', 'indices': [26, 31]}, {'screen_name': 'UVicFPH', 'name': 'First Peoples House', 'id': 551971751, 'id_str': '551971751', 'indices': [78, 86]}, {'screen_name': 'Camosun', 'name': 'Camosun College', 'id': 17783391, 'id_str': '17783391', 'indices': [179, 187]}]",[],en,recent,826521302,826521302,Shane,ShaneSbaker77,"Victoria, BC",He/him. Wilp Gwininitxw of Lax Gibuu (wolf clan) Gitxsan. Indigenous Studies student Disabled advocate and youth worker for Indigenous middle school students,,,[],False,128,571,0,Sun Sep 16 05:06:34 +0000 2012,2768,,,False,False,1844,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/824054462754848769/Vx8KrSKu_normal.jpg,https://pbs.twimg.com/profile_images/824054462754848769/Vx8KrSKu_normal.jpg,https://pbs.twimg.com/profile_banners/826521302/1443894841,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Mon Jan 20 22:53:55 +0000 2020,1219392642078969857,1219392642078969857,RT @dr_swayne: Looking forward to some #neuroscience #outreach with seniors this afternoon in #yyj 💪🧠🙌 @UVicMedSciences @uvic #UVicSpeakers…,False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,2,0,False,False,en,"[{'text': 'neuroscience', 'indices': [39, 52]}, {'text': 'outreach', 'indices': [53, 62]}, {'text': 'yyj', 'indices': [94, 98]}]",[],"[{'screen_name': 'dr_swayne', 'name': 'Dr. Swayne', 'id': 779052641330401280, 'id_str': '779052641330401280', 'indices': [3, 13]}, {'screen_name': 'UVicMedSciences', 'name': 'UVic Division of Medical Sciences', 'id': 1099020052513333248, 'id_str': '1099020052513333248', 'indices': [103, 119]}, {'screen_name': 'uvic', 'name': 'UniversityOfVictoria', 'id': 256735205, 'id_str': '256735205', 'indices': [120, 125]}]",[],en,recent,1099020052513333248,1099020052513333248,UVic Division of Medical Sciences,UVicMedSciences,,"Promoting scholarship and innovation in medical education, and supporting an integrated and multidisciplinary approach to health research at UVic.",,,[],False,111,45,1,Fri Feb 22 18:56:14 +0000 2019,102,,,False,False,104,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1099020127989911552/2pQQUjBI_normal.jpg,https://pbs.twimg.com/profile_images/1099020127989911552/2pQQUjBI_normal.jpg,https://pbs.twimg.com/profile_banners/1099020052513333248/1552601445,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,Mon Jan 20 20:34:27 +0000 2020,1.2193575428596613e+18,1219357542859661313,Looking forward to some #neuroscience #outreach with seniors this afternoon in #yyj 💪🧠🙌 @UVicMedSciences @uvic #UVicSpeakersBureau #scicomm,False,"[0, 139]","[{'text': 'neuroscience', 'indices': [24, 37]}, {'text': 'outreach', 'indices': [38, 47]}, {'text': 'yyj', 'indices': [79, 83]}, {'text': 'UVicSpeakersBureau', 'indices': [111, 130]}, {'text': 'scicomm', 'indices': [131, 139]}]",[],"[{'screen_name': 'UVicMedSciences', 'name': 'UVic Division of Medical Sciences', 'id': 1099020052513333248, 'id_str': '1099020052513333248', 'indices': [88, 104]}, {'screen_name': 'uvic', 'name': 'UniversityOfVictoria', 'id': 256735205, 'id_str': '256735205', 'indices': [105, 110]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,7.790526413304013e+17,779052641330401280,Dr. Swayne,dr_swayne,University of Victoria,"Leigh Anne Swayne
Associate Professor
Cellular Neurobiologist
Powerlifting 💪, painting 🎨
Pronouns: she/her",https://t.co/LixGOR4a6K,[],False,1101.0,1435.0,3.0,Thu Sep 22 20:19:58 +0000 2016,26621.0,,,False,False,4229.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1204061404690444288/Hq1fR22Y_normal.jpg,https://pbs.twimg.com/profile_images/1204061404690444288/Hq1fR22Y_normal.jpg,https://pbs.twimg.com/profile_banners/779052641330401280/1522183738,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,2.0,5.0,False,False,en,"[{'url': 'https://t.co/LixGOR4a6K', 'expanded_url': 'https://www.uvic.ca/medsci/people/faculty/swayneleigh-anne.php', 'display_url': 'uvic.ca/medsci/people/…', 'indices': [0, 23]}]"
