,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,possibly_sensitive,entities.media,extended_entities.media,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.entities.media,retweeted_status.extended_entities.media,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.possibly_sensitive,retweeted_status.lang,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
216,Thu Jan 23 20:59:42 +0000 2020,1220451063016448008,1220451063016448008,"@IrisFisherr @astrogrant @HakeemOluseyi @ktfreese @UMich @jbprime Those may or may all be factors, but there’s a term in the equation for that; the fraction of planets that support life, and even the fraction of those that bear intelligent life. You could put in subterms, I suppose, but there would be a lot of them.",False,"[66, 317]","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>",1.220449125994586e+18,1220449125994586122,7.862951420640215e+17,786295142064021504,IrisFisherr,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'IrisFisherr', 'name': 'Iris Fisher', 'id': 786295142064021504, 'id_str': '786295142064021504', 'indices': [0, 12]}, {'screen_name': 'astrogrant', 'name': 'Grant Tremblay', 'id': 21832095, 'id_str': '21832095', 'indices': [13, 24]}, {'screen_name': 'HakeemOluseyi', 'name': 'Hakeem Oluseyi', 'id': 832183933, 'id_str': '832183933', 'indices': [25, 39]}, {'screen_name': 'ktfreese', 'name': 'Katherine Freese', 'id': 264542169, 'id_str': '264542169', 'indices': [40, 49]}, {'screen_name': 'UMich', 'name': 'University of Michigan', 'id': 88836132, 'id_str': '88836132', 'indices': [50, 56]}, {'screen_name': 'jbprime', 'name': 'James Bullock', 'id': 60893773, 'id_str': '60893773', 'indices': [57, 65]}]",[],en,recent,4620451,4620451,Phil Plait,BadAstronomer,Boulder,"SCIENCE! I love this stuff. My Bad Astronomy blog: https://t.co/vfcaPmrmzG

I use likes for bookmarks; no endorsement implied. He/him.",https://t.co/FZ6zYdPTeQ,"[{'url': 'https://t.co/FZ6zYdPTeQ', 'expanded_url': 'http://about.me/philplait', 'display_url': 'about.me/philplait', 'indices': [0, 23]}]","[{'url': 'https://t.co/vfcaPmrmzG', 'expanded_url': 'http://syfy.com/badastronomy', 'display_url': 'syfy.com/badastronomy', 'indices': [51, 74]}]",False,615962,592,12854,Sat Apr 14 17:18:58 +0000 2007,399,,,False,True,92074,,False,False,False,004477,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/826524406746714113/Q4pP_stg_normal.jpg,https://pbs.twimg.com/profile_images/826524406746714113/Q4pP_stg_normal.jpg,https://pbs.twimg.com/profile_banners/4620451/1398216071,0000FF,87BC44,E0FF92,000000,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,Thu Jan 23 20:31:14 +0000 2020,1220443895420674062,1220443895420674062,"RT @marctothec: @kfreridge @UMich @NPDMattPowell @NPDMattPowell is the goat. I need to get him to campus. 

@NPDMattPowell, you interested?",False,"[0, 139]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'marctothec', 'name': 'Marcus Collins', 'id': 19272332, 'id_str': '19272332', 'indices': [3, 14]}, {'screen_name': 'kfreridge', 'name': 'Kelley', 'id': 27152739, 'id_str': '27152739', 'indices': [16, 26]}, {'screen_name': 'UMich', 'name': 'University of Michigan', 'id': 88836132, 'id_str': '88836132', 'indices': [27, 33]}, {'screen_name': 'NPDMattPowell', 'name': 'Matt Powell', 'id': 58464742, 'id_str': '58464742', 'indices': [34, 48]}, {'screen_name': 'NPDMattPowell', 'name': 'Matt Powell', 'id': 58464742, 'id_str': '58464742', 'indices': [49, 63]}, {'screen_name': 'NPDMattPowell', 'name': 'Matt Powell', 'id': 58464742, 'id_str': '58464742', 'indices': [108, 122]}]",[],en,recent,58464742,58464742,Matt Powell,NPDMattPowell,Maine,Student of Retail. NPD Senior Industry Advisor @npd_sports. Always glad to answer questions. Students reach out anytime matt.powell@npd.com. Views are my own,http://t.co/4yYEKyp7pD,"[{'url': 'http://t.co/4yYEKyp7pD', 'expanded_url': 'http://www.npd.com', 'display_url': 'npd.com', 'indices': [0, 22]}]",[],False,31555,109,446,Mon Jul 20 12:49:40 +0000 2009,6453,,,True,True,76298,,False,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1116143769462558720/sfwiJbtn_normal.png,https://pbs.twimg.com/profile_images/1116143769462558720/sfwiJbtn_normal.png,https://pbs.twimg.com/profile_banners/58464742/1482278501,038543,EEEEEE,F6F6F6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,Thu Jan 23 19:33:43 +0000 2020,1.2204294232809062e+18,1220429423280906241,"@kfreridge @UMich @NPDMattPowell @NPDMattPowell is the goat. I need to get him to campus. 

@NPDMattPowell, you interested?",False,"[33, 123]",[],[],"[{'screen_name': 'kfreridge', 'name': 'Kelley', 'id': 27152739, 'id_str': '27152739', 'indices': [0, 10]}, {'screen_name': 'UMich', 'name': 'University of Michigan', 'id': 88836132, 'id_str': '88836132', 'indices': [11, 17]}, {'screen_name': 'NPDMattPowell', 'name': 'Matt Powell', 'id': 58464742, 'id_str': '58464742', 'indices': [18, 32]}, {'screen_name': 'NPDMattPowell', 'name': 'Matt Powell', 'id': 58464742, 'id_str': '58464742', 'indices': [33, 47]}, {'screen_name': 'NPDMattPowell', 'name': 'Matt Powell', 'id': 58464742, 'id_str': '58464742', 'indices': [92, 106]}]",[],,,en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220362678075568e+18,1220362678075568129,27152739.0,27152739,kfreridge,19272332.0,19272332,Marcus Collins,marctothec,"iPhone: 0.000000,0.000000","Marketing Professor @MichiganRoss. @TEDx Speaker. @Adage 40Under40 recipient. Proud husband & father. Yes, I used to work w/ @Beyonce. https://t.co/qz7vgwDKKJ",https://t.co/puMTRg4wcR,"[{'url': 'https://t.co/puMTRg4wcR', 'expanded_url': 'http://www.facebook.com/marctothec', 'display_url': 'facebook.com/marctothec', 'indices': [0, 23]}]","[{'url': 'https://t.co/qz7vgwDKKJ', 'expanded_url': 'http://marctothec.com', 'display_url': 'marctothec.com', 'indices': [135, 158]}]",False,6886.0,2006.0,179.0,Wed Jan 21 02:44:21 +0000 2009,3906.0,,,True,False,9661.0,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1201837734299684866/4XdLL_5K_normal.jpg,https://pbs.twimg.com/profile_images/1201837734299684866/4XdLL_5K_normal.jpg,https://pbs.twimg.com/profile_banners/19272332/1525512410,062E6E,000000,EFEFEF,333333,True,True,False,False,False,False,False,none,,,,,False,1.0,1.0,False,False,,en,,,,,,,,,,
230,Thu Jan 23 20:31:09 +0000 2020,1220443876324007944,1220443876324007944,@marctothec @kfreridge @UMich Always love speaking to Students,False,"[30, 62]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2204294232809062e+18,1220429423280906241,19272332.0,19272332,marctothec,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'marctothec', 'name': 'Marcus Collins', 'id': 19272332, 'id_str': '19272332', 'indices': [0, 11]}, {'screen_name': 'kfreridge', 'name': 'Kelley', 'id': 27152739, 'id_str': '27152739', 'indices': [12, 22]}, {'screen_name': 'UMich', 'name': 'University of Michigan', 'id': 88836132, 'id_str': '88836132', 'indices': [23, 29]}]",[],en,recent,58464742,58464742,Matt Powell,NPDMattPowell,Maine,Student of Retail. NPD Senior Industry Advisor @npd_sports. Always glad to answer questions. Students reach out anytime matt.powell@npd.com. Views are my own,http://t.co/4yYEKyp7pD,"[{'url': 'http://t.co/4yYEKyp7pD', 'expanded_url': 'http://www.npd.com', 'display_url': 'npd.com', 'indices': [0, 22]}]",[],False,31555,109,446,Mon Jul 20 12:49:40 +0000 2009,6453,,,True,True,76298,,False,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1116143769462558720/sfwiJbtn_normal.png,https://pbs.twimg.com/profile_images/1116143769462558720/sfwiJbtn_normal.png,https://pbs.twimg.com/profile_banners/58464742/1482278501,038543,EEEEEE,F6F6F6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,Thu Jan 23 20:14:42 +0000 2020,1220439735094648837,1220439735094648837,"RT @Richard_Primus: Moments ago, walking thru a non-law school building here @umich, I passed an employee at an information desk reading a…",False,"[0, 139]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,30,0,False,False,en,[],[],"[{'screen_name': 'Richard_Primus', 'name': 'Richard Primus', 'id': 4121033841, 'id_str': '4121033841', 'indices': [3, 18]}, {'screen_name': 'UMich', 'name': 'University of Michigan', 'id': 88836132, 'id_str': '88836132', 'indices': [77, 83]}]",[],en,recent,45809859,45809859,Soumya Rangarajan,soumya_goblue,"Ann Arbor, MI",Geriatric Hospitalist. Political Junkie. Immigrant. Nasty Woman. Proud @umich Wolverine. 💛💙〽️,https://t.co/iZNL1GfrkJ,"[{'url': 'https://t.co/iZNL1GfrkJ', 'expanded_url': 'http://instagram.com/sunset823', 'display_url': 'instagram.com/sunset823', 'indices': [0, 23]}]",[],False,311,318,2,Tue Jun 09 10:34:58 +0000 2009,33114,,,False,False,8238,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1071164558415486976/MZCc8EWA_normal.jpg,https://pbs.twimg.com/profile_images/1071164558415486976/MZCc8EWA_normal.jpg,https://pbs.twimg.com/profile_banners/45809859/1573471817,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,Thu Jan 23 19:59:28 +0000 2020,1.2204359024823378e+18,1220435902482337792,"Moments ago, walking thru a non-law school building here @umich, I passed an employee at an information desk reading a copy of the Constitution. We chatted. Never read it before, he said. But in light of what’s going on, he figured maybe he’d better.",False,"[0, 250]",[],[],"[{'screen_name': 'UMich', 'name': 'University of Michigan', 'id': 88836132, 'id_str': '88836132', 'indices': [57, 63]}]",[],,,en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,4121033841.0,4121033841,Richard Primus,Richard_Primus,"Ann Arbor, MI",Constitutional law prof @UMichLaw. Mr. @PrimusEve. Dad. Fourth-generation Cub fan.  Lover of ripe bananas and chocolate chip cookies.,https://t.co/vGbFp7cYto,"[{'url': 'https://t.co/vGbFp7cYto', 'expanded_url': 'http://www.law.umich.edu/FacultyBio/Pages/FacultyBio.aspx?FacID=raprimus', 'display_url': 'law.umich.edu/FacultyBio/Pag…', 'indices': [0, 23]}]",[],False,9512.0,58.0,132.0,Thu Nov 05 18:04:58 +0000 2015,4049.0,,,False,False,3827.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/937087320779403265/GsueeL_r_normal.jpg,https://pbs.twimg.com/profile_images/937087320779403265/GsueeL_r_normal.jpg,https://pbs.twimg.com/profile_banners/4121033841/1479241550,3B94D9,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,False,30.0,265.0,False,False,,en,,,,,,,,,,
236,Thu Jan 23 20:05:26 +0000 2020,1220437402470289408,1220437402470289408,@jenheemstra @UMich @MichiganChem +1 for Frita Batidos! And Zingerman's Deli is always worth the visit!,False,"[34, 103]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2203910297922642e+18,1220391029792264194,2704715387.0,2704715387,jenheemstra,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'jenheemstra', 'name': 'Jen Heemstra', 'id': 2704715387, 'id_str': '2704715387', 'indices': [0, 12]}, {'screen_name': 'UMich', 'name': 'University of Michigan', 'id': 88836132, 'id_str': '88836132', 'indices': [13, 19]}, {'screen_name': 'MichiganChem', 'name': 'Michigan Chemistry', 'id': 847518592736333824, 'id_str': '847518592736333824', 'indices': [20, 33]}]",[],en,recent,4848041386,4848041386,"Sarah Smaga, PhD 👩🏻‍🔬",sarahsmaga,"Berkeley, CA","PhD, @YaleMBB, '19 Was: @yscidiplomats, @500wsNHV Now: @biochemistryACS, @cgem_cci. Interests: #scipol and advocacy. Views are my own. she/her 🐱",,,[],False,521,988,15,Tue Jan 26 03:09:28 +0000 2016,4140,,,True,False,2740,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1006335929039011841/WtwUxPpg_normal.jpg,https://pbs.twimg.com/profile_images/1006335929039011841/WtwUxPpg_normal.jpg,https://pbs.twimg.com/profile_banners/4848041386/1518991867,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,Thu Jan 23 19:59:28 +0000 2020,1220435902482337792,1220435902482337792,"Moments ago, walking thru a non-law school building here @umich, I passed an employee at an information desk reading a copy of the Constitution. We chatted. Never read it before, he said. But in light of what’s going on, he figured maybe he’d better.",False,"[0, 250]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,30,265,False,False,en,[],[],"[{'screen_name': 'UMich', 'name': 'University of Michigan', 'id': 88836132, 'id_str': '88836132', 'indices': [57, 63]}]",[],en,recent,4121033841,4121033841,Richard Primus,Richard_Primus,"Ann Arbor, MI",Constitutional law prof @UMichLaw. Mr. @PrimusEve. Dad. Fourth-generation Cub fan.  Lover of ripe bananas and chocolate chip cookies.,https://t.co/vGbFp7cYto,"[{'url': 'https://t.co/vGbFp7cYto', 'expanded_url': 'http://www.law.umich.edu/FacultyBio/Pages/FacultyBio.aspx?FacID=raprimus', 'display_url': 'law.umich.edu/FacultyBio/Pag…', 'indices': [0, 23]}]",[],False,9512,58,132,Thu Nov 05 18:04:58 +0000 2015,4049,,,False,False,3827,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/937087320779403265/GsueeL_r_normal.jpg,https://pbs.twimg.com/profile_images/937087320779403265/GsueeL_r_normal.jpg,https://pbs.twimg.com/profile_banners/4121033841/1479241550,3B94D9,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,Thu Jan 23 18:31:53 +0000 2020,1220413860903116800,1220413860903116800,@jenheemstra @UMich @MichiganChem Welcome to Michigan! 💙〽️,False,"[34, 58]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1.2203910297922642e+18,1220391029792264194,2704715387.0,2704715387,jenheemstra,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'jenheemstra', 'name': 'Jen Heemstra', 'id': 2704715387, 'id_str': '2704715387', 'indices': [0, 12]}, {'screen_name': 'UMich', 'name': 'University of Michigan', 'id': 88836132, 'id_str': '88836132', 'indices': [13, 19]}, {'screen_name': 'MichiganChem', 'name': 'Michigan Chemistry', 'id': 847518592736333824, 'id_str': '847518592736333824', 'indices': [20, 33]}]",[],en,recent,634917114,634917114,Danielle Maxwell,Danielle_Maxwel,"Michigan, USA","Fan of science, Chipotle, dogs, & the Oxford comma 🌯 Chemistry Ph.D. Student @MichiganChem 〽️ STEMinist 👩🏻‍🔬she/her/hers",,,[],False,459,792,3,Fri Jul 13 20:15:16 +0000 2012,31692,,,True,False,1848,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1201668110941593601/VKYtex6q_normal.jpg,https://pbs.twimg.com/profile_images/1201668110941593601/VKYtex6q_normal.jpg,https://pbs.twimg.com/profile_banners/634917114/1579740200,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,Thu Jan 23 18:19:56 +0000 2020,1220410854061092866,1220410854061092866,@jenheemstra @UMich @MichiganChem Awesome! Looking forward to your talks and dinner on Friday evening 😁,False,"[34, 103]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2203910297922642e+18,1220391029792264194,2704715387.0,2704715387,jenheemstra,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'jenheemstra', 'name': 'Jen Heemstra', 'id': 2704715387, 'id_str': '2704715387', 'indices': [0, 12]}, {'screen_name': 'UMich', 'name': 'University of Michigan', 'id': 88836132, 'id_str': '88836132', 'indices': [13, 19]}, {'screen_name': 'MichiganChem', 'name': 'Michigan Chemistry', 'id': 847518592736333824, 'id_str': '847518592736333824', 'indices': [20, 33]}]",[],en,recent,1144606065243217920,1144606065243217920,Jessica Tami,JessicaLTami,"Ann Arbor, MI",Chem grad student in the @McNeilGroup @UMich | @UF alum (2018) | I tweet about my struggles (and triumphs) in grad school | #EndTheStigma she/her/hers 🍊🐈🧪,,,[],False,369,409,3,Fri Jun 28 13:58:46 +0000 2019,5616,,,True,False,546,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1144606310941335553/mLOXYBT1_normal.jpg,https://pbs.twimg.com/profile_images/1144606310941335553/mLOXYBT1_normal.jpg,https://pbs.twimg.com/profile_banners/1144606065243217920/1565442246,981CEB,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,Thu Jan 23 17:37:44 +0000 2020,1220400233261125632,1220400233261125632,@jenheemstra @UMich @MichiganChem Welcome to Michigan Chem! Looking forward to chatting with you during your visit!,False,"[34, 115]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2203910297922642e+18,1220391029792264194,2704715387.0,2704715387,jenheemstra,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'jenheemstra', 'name': 'Jen Heemstra', 'id': 2704715387, 'id_str': '2704715387', 'indices': [0, 12]}, {'screen_name': 'UMich', 'name': 'University of Michigan', 'id': 88836132, 'id_str': '88836132', 'indices': [13, 19]}, {'screen_name': 'MichiganChem', 'name': 'Michigan Chemistry', 'id': 847518592736333824, 'id_str': '847518592736333824', 'indices': [20, 33]}]",[],en,recent,1009796184465182720,1009796184465182720,Allison Roessler,allisonroessler,"Ann Arbor, MI","Chemistry, Theory, Mechanochem, Polymers, SciComm, ChemEd, Health, Science. Go Blue!",https://t.co/ivqta786or,"[{'url': 'https://t.co/ivqta786or', 'expanded_url': 'http://AllisonRoessler.com', 'display_url': 'AllisonRoessler.com', 'indices': [0, 23]}]",[],False,632,989,2,Thu Jun 21 13:52:26 +0000 2018,1668,,,False,False,430,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1126506042139877377/gShlLsRb_normal.png,https://pbs.twimg.com/profile_images/1126506042139877377/gShlLsRb_normal.png,https://pbs.twimg.com/profile_banners/1009796184465182720/1529606313,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,Thu Jan 23 17:35:49 +0000 2020,1220399751063134208,1220399751063134208,@l_wang_cen @jenheemstra @UMich @MichiganChem Looks cold! Brrrr. (Also have fun),False,"[46, 80]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2203931641057567e+18,1220393164105756673,2319373105.0,2319373105,l_wang_cen,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'l_wang_cen', 'name': 'Linda Wang_C&EN', 'id': 2319373105, 'id_str': '2319373105', 'indices': [0, 11]}, {'screen_name': 'jenheemstra', 'name': 'Jen Heemstra', 'id': 2704715387, 'id_str': '2704715387', 'indices': [12, 24]}, {'screen_name': 'UMich', 'name': 'University of Michigan', 'id': 88836132, 'id_str': '88836132', 'indices': [25, 31]}, {'screen_name': 'MichiganChem', 'name': 'Michigan Chemistry', 'id': 847518592736333824, 'id_str': '847518592736333824', 'indices': [32, 45]}]",[],en,recent,2516833177,2516833177,Dorea Reeser & Ultraviolet,DrDorea,"Washington, DC",🐾Overbearing #DogMom of Ultraviolet ✨#MentalHealth advocate 👋#AudienceEngagement @cenmag 👩‍🔬 #EnvChem PhD @chemuoft alum🍃#Vegan 🌈🏳️‍🌈🦄 She/her 🇨🇦🇺🇸,,,[],False,1517,844,50,Fri May 23 01:51:43 +0000 2014,9574,,,True,False,3785,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1067841241205878784/k7yPX2gh_normal.jpg,https://pbs.twimg.com/profile_images/1067841241205878784/k7yPX2gh_normal.jpg,https://pbs.twimg.com/profile_banners/2516833177/1561156537,E81C4F,5ED4DC,95E8EC,3C3940,True,True,False,False,False,False,False,none,7b117cdec2df9ae0,https://api.twitter.com/1.1/geo/id/7b117cdec2df9ae0.json,city,Olney,"Olney, MD",US,United States,[],Polygon,"[[[-77.119953, 39.109016], [-77.027505, 39.109016], [-77.027505, 39.185167], [-77.119953, 39.185167]]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,Thu Jan 23 17:35:27 +0000 2020,1220399658117107712,1220399658117107712,@jenheemstra @UMich @MichiganChem Welcome!,False,"[34, 42]","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1.2203910297922642e+18,1220391029792264194,2704715387.0,2704715387,jenheemstra,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'jenheemstra', 'name': 'Jen Heemstra', 'id': 2704715387, 'id_str': '2704715387', 'indices': [0, 12]}, {'screen_name': 'UMich', 'name': 'University of Michigan', 'id': 88836132, 'id_str': '88836132', 'indices': [13, 19]}, {'screen_name': 'MichiganChem', 'name': 'Michigan Chemistry', 'id': 847518592736333824, 'id_str': '847518592736333824', 'indices': [20, 33]}]",[],en,recent,954219049,954219049,Matthew Hannigan,MattDHannigan,"Ann Arbor, MI","Chemistry PhD student at UMich. From Brooklyn, NY. Will do anything for good bagels or a Đ = 1.0 (he/him)",,,[],False,239,409,0,Sat Nov 17 19:50:02 +0000 2012,1402,,,False,False,276,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/914331741254545408/xwUvg3LM_normal.jpg,https://pbs.twimg.com/profile_images/914331741254545408/xwUvg3LM_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
