,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,user.profile_banner_url,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
160,Thu Jan 23 13:31:03 +0000 2020,1220338153237643267,1220338153237643267,@maelorin @yudapearl @GaryMarcus @UCLA @UCLAengineering @CS_UCLA Do they have @github or @gitlab or @Bitbucket or @sourceforge code? #USA1,False,"[65, 138]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2202642663531028e+18,1220264266353102848,15718600.0,15718600,maelorin,,,,,False,0,1,False,False,en,"[{'text': 'USA1', 'indices': [133, 138]}]",[],"[{'screen_name': 'maelorin', 'name': 'Steven R Clark', 'id': 15718600, 'id_str': '15718600', 'indices': [0, 9]}, {'screen_name': 'yudapearl', 'name': 'Judea Pearl', 'id': 3363584909, 'id_str': '3363584909', 'indices': [10, 20]}, {'screen_name': 'GaryMarcus', 'name': 'Gary Marcus', 'id': 232294292, 'id_str': '232294292', 'indices': [21, 32]}, {'screen_name': 'UCLA', 'name': 'UCLA', 'id': 18918483, 'id_str': '18918483', 'indices': [33, 38]}, {'screen_name': 'UCLAengineering', 'name': 'UCLA Samueli Engineering', 'id': 84121002, 'id_str': '84121002', 'indices': [39, 55]}, {'screen_name': 'CS_UCLA', 'name': 'UCLA CS Department', 'id': 831258273424695297, 'id_str': '831258273424695297', 'indices': [56, 64]}, {'screen_name': 'github', 'name': 'GitHub', 'id': 13334762, 'id_str': '13334762', 'indices': [78, 85]}, {'screen_name': 'gitlab', 'name': 'GitLab', 'id': 390167291, 'id_str': '390167291', 'indices': [89, 96]}, {'screen_name': 'Bitbucket', 'name': 'Atlassian Bitbucket', 'id': 174379786, 'id_str': '174379786', 'indices': [100, 110]}, {'screen_name': 'sourceforge', 'name': 'SourceForge', 'id': 14118534, 'id_str': '14118534', 'indices': [114, 126]}]",[],en,recent,326137402,326137402,"Shyamal S. Chandra ❤️♟️, 🐻, 🖥️, ",shyamal_chandra,KC (Championship Dreaming),Deepest ♟️ &  addict! Posts and retweets not endorsements. Views my own. @UCLA Bruin & #Pittsburgh Panther forever!  Fan (Est. 2002) @DNC since birth! #USA1,https://t.co/NDSFdb4Yqq,[],False,382,5000,105,Wed Jun 29 12:49:45 +0000 2011,1443,,,False,False,10010,,False,False,False,000000,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/489131059611574272/Cr1udCPU_normal.jpeg,https://pbs.twimg.com/profile_images/489131059611574272/Cr1udCPU_normal.jpeg,FAB81E,000000,000000,000000,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/NDSFdb4Yqq', 'expanded_url': 'https://shyamalchandra.com/', 'display_url': 'shyamalchandra.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/326137402/1562290325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,Wed Jan 22 19:14:37 +0000 2020,1220062228130324480,1220062228130324480,"@brian_ohana5 I want you to know that the entire @UCLA fanbase is thrilled to have you, and is pulling for you to have real DC/play calling responsibilities after the putrid product Azzinaro put on the field.

Do the right thing Chip and put @UCLAFootball over friendship!
#4sUp",False,"[0, 278]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,1221749232.0,1221749232,brian_ohana5,,,,,False,0,1,False,False,en,"[{'text': '4sUp', 'indices': [273, 278]}]",[],"[{'screen_name': 'brian_ohana5', 'name': 'Brian_Norwood', 'id': 1221749232, 'id_str': '1221749232', 'indices': [0, 13]}, {'screen_name': 'UCLA', 'name': 'UCLA', 'id': 18918483, 'id_str': '18918483', 'indices': [49, 54]}, {'screen_name': 'UCLAFootball', 'name': 'UCLA Football', 'id': 512418287, 'id_str': '512418287', 'indices': [242, 255]}]",[],en,recent,466081489,466081489,Hills of Westwood,tommyscopes,,"Former UCLA athlete, lifelong UCLA fan",,[],False,140,1183,1,Tue Jan 17 01:40:30 +0000 2012,14417,,,False,False,953,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1178687854303514625/EavPn0A__normal.jpg,https://pbs.twimg.com/profile_images/1178687854303514625/EavPn0A__normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/466081489/1569137668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,Wed Jan 22 18:19:51 +0000 2020,1220048444800131072,1220048444800131072,"@JasonLaCanfora But, his off season workouts are at @UCLAFootball @UCLA.  I have a student at UCLA.  @ZoandBertrand  Very large difference between the college you referenced.  Go Bruins.",False,"[16, 186]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2197872499250954e+18,1219787249925095425,48492831.0,48492831,JasonLaCanfora,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'JasonLaCanfora', 'name': 'Jason La Canfora', 'id': 48492831, 'id_str': '48492831', 'indices': [0, 15]}, {'screen_name': 'UCLAFootball', 'name': 'UCLA Football', 'id': 512418287, 'id_str': '512418287', 'indices': [52, 65]}, {'screen_name': 'UCLA', 'name': 'UCLA', 'id': 18918483, 'id_str': '18918483', 'indices': [66, 71]}, {'screen_name': 'ZoandBertrand', 'name': 'Zolak & Bertrand', 'id': 2988201394, 'id_str': '2988201394', 'indices': [101, 115]}]",[],en,recent,229523757,229523757,Betsy,Betsylvstocook,"San Diego, CA",New Hampshire UCLA Mom,,[],False,432,1683,3,Wed Dec 22 16:37:00 +0000 2010,13851,,,True,False,6879,,False,False,False,251810,http://abs.twimg.com/images/themes/theme11/bg.gif,https://abs.twimg.com/images/themes/theme11/bg.gif,False,http://pbs.twimg.com/profile_images/1170550779465199616/ffJZPSwQ_normal.jpg,https://pbs.twimg.com/profile_images/1170550779465199616/ffJZPSwQ_normal.jpg,A98E6F,94A4AE,1D110A,94A4AE,True,False,False,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/229523757/1567916090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,Wed Jan 22 17:59:20 +0000 2020,1220043283784785920,1220043283784785920,@yudapearl @GaryMarcus Prof. @yudapearl: Could you please cite the computational models of mental processes papers because I haven't read any unfortunately? #USA1 @UCLA @UCLAengineering @CS_UCLA,False,"[23, 194]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.219874798173479e+18,1219874798173478912,3363584909.0,3363584909,yudapearl,,,,,False,0,1,False,False,en,"[{'text': 'USA1', 'indices': [157, 162]}]",[],"[{'screen_name': 'yudapearl', 'name': 'Judea Pearl', 'id': 3363584909, 'id_str': '3363584909', 'indices': [0, 10]}, {'screen_name': 'GaryMarcus', 'name': 'Gary Marcus', 'id': 232294292, 'id_str': '232294292', 'indices': [11, 22]}, {'screen_name': 'yudapearl', 'name': 'Judea Pearl', 'id': 3363584909, 'id_str': '3363584909', 'indices': [29, 39]}, {'screen_name': 'UCLA', 'name': 'UCLA', 'id': 18918483, 'id_str': '18918483', 'indices': [163, 168]}, {'screen_name': 'UCLAengineering', 'name': 'UCLA Samueli Engineering', 'id': 84121002, 'id_str': '84121002', 'indices': [169, 185]}, {'screen_name': 'CS_UCLA', 'name': 'UCLA CS Department', 'id': 831258273424695297, 'id_str': '831258273424695297', 'indices': [186, 194]}]",[],en,recent,326137402,326137402,"Shyamal S. Chandra ❤️♟️, 🐻, 🖥️, ",shyamal_chandra,KC (Championship Dreaming),Deepest ♟️ &  addict! Posts and retweets not endorsements. Views my own. @UCLA Bruin & #Pittsburgh Panther forever!  Fan (Est. 2002) @DNC since birth! #USA1,https://t.co/NDSFdb4Yqq,[],False,382,5000,105,Wed Jun 29 12:49:45 +0000 2011,1443,,,False,False,10010,,False,False,False,000000,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/489131059611574272/Cr1udCPU_normal.jpeg,https://pbs.twimg.com/profile_images/489131059611574272/Cr1udCPU_normal.jpeg,FAB81E,000000,000000,000000,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/NDSFdb4Yqq', 'expanded_url': 'https://shyamalchandra.com/', 'display_url': 'shyamalchandra.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/326137402/1562290325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,Wed Jan 22 16:51:23 +0000 2020,1220026183036727297,1220026183036727297,RT @soulehoward1: @drleighellis @UCLA @RobertReiterMD @KidneyCancerDoc @ASGoldstein6 @TheBoutrosLab @PCF_Science @MaxMaomaoYe Very good pre…,False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'soulehoward1', 'name': 'Howard Soule', 'id': 737723412492091392, 'id_str': '737723412492091392', 'indices': [3, 16]}, {'screen_name': 'drleighellis', 'name': 'Leigh Ellis', 'id': 2729421215, 'id_str': '2729421215', 'indices': [18, 31]}, {'screen_name': 'UCLA', 'name': 'UCLA', 'id': 18918483, 'id_str': '18918483', 'indices': [32, 37]}, {'screen_name': 'RobertReiterMD', 'name': 'Robert Reiter', 'id': 2430644689, 'id_str': '2430644689', 'indices': [38, 53]}, {'screen_name': 'KidneyCancerDoc', 'name': 'Brian Shuch, MD', 'id': 1418152866, 'id_str': '1418152866', 'indices': [54, 70]}, {'screen_name': 'ASGoldstein6', 'name': 'Andrew Goldstein', 'id': 3361098795, 'id_str': '3361098795', 'indices': [71, 84]}, {'screen_name': 'TheBoutrosLab', 'name': 'Boutros Lab', 'id': 2707699387, 'id_str': '2707699387', 'indices': [85, 99]}, {'screen_name': 'PCF_Science', 'name': 'PCF Science', 'id': 783751524308484096, 'id_str': '783751524308484096', 'indices': [100, 112]}, {'screen_name': 'MaxMaomaoYe', 'name': 'Huihui Ye, MD', 'id': 1972819806, 'id_str': '1972819806', 'indices': [113, 125]}]",[],en,recent,783751524308484096,783751524308484096,PCF Science,PCF_Science,"Santa Monica, CA",The official Twitter account for scientific news from the Prostate Cancer Foundation. Follow us at @PCFNews,https://t.co/tYelfOGzHO,[],False,2814,502,34,Wed Oct 05 19:31:39 +0000 2016,2237,,,False,False,6452,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/793596444913520641/5pWZokpL_normal.jpg,https://pbs.twimg.com/profile_images/793596444913520641/5pWZokpL_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/tYelfOGzHO', 'expanded_url': 'http://pcf.org', 'display_url': 'pcf.org', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/783751524308484096/1478043639,Wed Jan 22 14:53:45 +0000 2020,1.219996578200449e+18,1219996578200449024,"@drleighellis @UCLA @RobertReiterMD @KidneyCancerDoc @ASGoldstein6 @TheBoutrosLab @PCF_Science @MaxMaomaoYe Very good presentation yesterday, Leigh.  It was great to have your presence in Los Angeles.",False,"[108, 200]",[],[],"[{'screen_name': 'drleighellis', 'name': 'Leigh Ellis', 'id': 2729421215, 'id_str': '2729421215', 'indices': [0, 13]}, {'screen_name': 'UCLA', 'name': 'UCLA', 'id': 18918483, 'id_str': '18918483', 'indices': [14, 19]}, {'screen_name': 'RobertReiterMD', 'name': 'Robert Reiter', 'id': 2430644689, 'id_str': '2430644689', 'indices': [20, 35]}, {'screen_name': 'KidneyCancerDoc', 'name': 'Brian Shuch, MD', 'id': 1418152866, 'id_str': '1418152866', 'indices': [36, 52]}, {'screen_name': 'ASGoldstein6', 'name': 'Andrew Goldstein', 'id': 3361098795, 'id_str': '3361098795', 'indices': [53, 66]}, {'screen_name': 'TheBoutrosLab', 'name': 'Boutros Lab', 'id': 2707699387, 'id_str': '2707699387', 'indices': [67, 81]}, {'screen_name': 'PCF_Science', 'name': 'PCF Science', 'id': 783751524308484096, 'id_str': '783751524308484096', 'indices': [82, 94]}, {'screen_name': 'MaxMaomaoYe', 'name': 'Huihui Ye, MD', 'id': 1972819806, 'id_str': '1972819806', 'indices': [95, 107]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2192608158885192e+18,1219260815888519173,2729421215.0,2729421215,drleighellis,7.377234124920914e+17,737723412492091392,Howard Soule,soulehoward1,"Santa Monica, CA",Chief Science Officer - Prostate Cancer Foundation. Views expressed are my own.,https://t.co/tYelfOGzHO,"[{'url': 'https://t.co/tYelfOGzHO', 'expanded_url': 'http://pcf.org', 'display_url': 'pcf.org', 'indices': [0, 23]}]",[],False,2097.0,768.0,29.0,Tue May 31 19:12:22 +0000 2016,4370.0,,,True,False,2041.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/737727100333883392/ntj5lKRL_normal.jpg,https://pbs.twimg.com/profile_images/737727100333883392/ntj5lKRL_normal.jpg,https://pbs.twimg.com/profile_banners/737723412492091392/1478296991,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,1.0,2.0,False,False,en,,,,,,,,,,,3b77caf94bfc81fe,https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json,city,Los Angeles,"Los Angeles, CA",US,United States,[],Polygon,"[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]"
179,Wed Jan 22 14:53:45 +0000 2020,1219996578200449024,1219996578200449024,"@drleighellis @UCLA @RobertReiterMD @KidneyCancerDoc @ASGoldstein6 @TheBoutrosLab @PCF_Science @MaxMaomaoYe Very good presentation yesterday, Leigh.  It was great to have your presence in Los Angeles.",False,"[108, 200]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2192608158885192e+18,1219260815888519173,2729421215.0,2729421215,drleighellis,,,,,False,1,2,False,False,en,[],[],"[{'screen_name': 'drleighellis', 'name': 'Leigh Ellis', 'id': 2729421215, 'id_str': '2729421215', 'indices': [0, 13]}, {'screen_name': 'UCLA', 'name': 'UCLA', 'id': 18918483, 'id_str': '18918483', 'indices': [14, 19]}, {'screen_name': 'RobertReiterMD', 'name': 'Robert Reiter', 'id': 2430644689, 'id_str': '2430644689', 'indices': [20, 35]}, {'screen_name': 'KidneyCancerDoc', 'name': 'Brian Shuch, MD', 'id': 1418152866, 'id_str': '1418152866', 'indices': [36, 52]}, {'screen_name': 'ASGoldstein6', 'name': 'Andrew Goldstein', 'id': 3361098795, 'id_str': '3361098795', 'indices': [53, 66]}, {'screen_name': 'TheBoutrosLab', 'name': 'Boutros Lab', 'id': 2707699387, 'id_str': '2707699387', 'indices': [67, 81]}, {'screen_name': 'PCF_Science', 'name': 'PCF Science', 'id': 783751524308484096, 'id_str': '783751524308484096', 'indices': [82, 94]}, {'screen_name': 'MaxMaomaoYe', 'name': 'Huihui Ye, MD', 'id': 1972819806, 'id_str': '1972819806', 'indices': [95, 107]}]",[],en,recent,737723412492091392,737723412492091392,Howard Soule,soulehoward1,"Santa Monica, CA",Chief Science Officer - Prostate Cancer Foundation. Views expressed are my own.,https://t.co/tYelfOGzHO,[],False,2097,768,29,Tue May 31 19:12:22 +0000 2016,4370,,,True,False,2041,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/737727100333883392/ntj5lKRL_normal.jpg,https://pbs.twimg.com/profile_images/737727100333883392/ntj5lKRL_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/tYelfOGzHO', 'expanded_url': 'http://pcf.org', 'display_url': 'pcf.org', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/737723412492091392/1478296991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b77caf94bfc81fe,https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json,city,Los Angeles,"Los Angeles, CA",US,United States,[],Polygon,"[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]",,,,,,,,,,
181,Wed Jan 22 07:44:20 +0000 2020,1219888513102962689,1219888513102962689,"@ChloeLevian @bariweiss @UCLA You are iconic as well—and more so than that, you are an inspiration to many.",False,"[30, 107]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2198716417961083e+18,1219871641796108288,3164459940.0,3164459940,ChloeLevian,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'ChloeLevian', 'name': 'Chloe Shauna', 'id': 3164459940, 'id_str': '3164459940', 'indices': [0, 12]}, {'screen_name': 'bariweiss', 'name': 'Bari Weiss', 'id': 289548939, 'id_str': '289548939', 'indices': [13, 23]}, {'screen_name': 'UCLA', 'name': 'UCLA', 'id': 18918483, 'id_str': '18918483', 'indices': [24, 29]}]",[],en,recent,237697492,237697492,(((Ryan Ang))),ryanazr,Los Angeles,Your Fav Goy. Ravenclaw. Star Wars Junkie. Last Airbender. Proud Bruin. First-Gen Student. Discourse Ethics. Christ Follower. Philippians 1:21 🇺🇸🇮🇱🇸🇬,,[],False,97,39,1,Thu Jan 13 12:25:27 +0000 2011,101,,,True,False,34,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1171246215733764097/h9d2KNjd_normal.jpg,https://pbs.twimg.com/profile_images/1171246215733764097/h9d2KNjd_normal.jpg,009999,EEEEEE,EFEFEF,333333,True,False,False,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/237697492/1424494660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,Wed Jan 22 07:16:55 +0000 2020,1219881613032472576,1219881613032472576,Had dreams of pursuing an MFA in Screenwriting from @USC or @UCLA and now I sit in my room crying because there’s no scholarships I can apply for and I can’t afford tuition😞,False,"[0, 173]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'USC', 'name': 'USC', 'id': 19809471, 'id_str': '19809471', 'indices': [52, 56]}, {'screen_name': 'UCLA', 'name': 'UCLA', 'id': 18918483, 'id_str': '18918483', 'indices': [60, 65]}]",[],en,recent,2804992782,2804992782,Nicole,AquinaLockland,"Vancouver, British Columbia",I was once a penguin. ☕️ Full time makeup lover💄 Film Student 🎥 Future Director #FriendsNotFans,,[],False,372,330,12,Fri Sep 12 06:12:58 +0000 2014,2506,,,True,False,5630,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/964028657235709952/l5UxV0T3_normal.jpg,https://pbs.twimg.com/profile_images/964028657235709952/l5UxV0T3_normal.jpg,89C9FA,000000,000000,000000,False,True,False,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/2804992782/1499493066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,Wed Jan 22 03:50:58 +0000 2020,1219829784970133505,1219829784970133505,@QuaveEthnobot @UCLA @zapata_lab I loved spending time there when I was at UCLA!,False,"[33, 80]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2198079451200266e+18,1219807945120026625,2859247475.0,2859247475,QuaveEthnobot,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'QuaveEthnobot', 'name': 'Dr. Cassandra Quave', 'id': 2859247475, 'id_str': '2859247475', 'indices': [0, 14]}, {'screen_name': 'UCLA', 'name': 'UCLA', 'id': 18918483, 'id_str': '18918483', 'indices': [15, 20]}, {'screen_name': 'zapata_lab', 'name': 'Zapata Lab', 'id': 968323692, 'id_str': '968323692', 'indices': [21, 32]}]",[],en,recent,161502563,161502563,❄🦕Liz Madsen🦕❄,Paleonut_,"Winchester, California","In love with the natural sciences, photography, and Supernatural. Currently working as a background actor while pursuing a degree at UCLA. Occasionally a DJ",https://t.co/CQzWeGxxJB,[],False,1631,1990,103,Thu Jul 01 01:06:41 +0000 2010,56744,,,True,False,60090,,False,False,False,BD9DC7,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,http://pbs.twimg.com/profile_images/1209946418053443585/cmfYdJ5E_normal.jpg,https://pbs.twimg.com/profile_images/1209946418053443585/cmfYdJ5E_normal.jpg,1B95E0,FFFFFF,93F0A2,3E4415,True,True,False,False,False,False,False,none,"[{'url': 'https://t.co/CQzWeGxxJB', 'expanded_url': 'https://www.etsy.com/shop/GemsEtceteraShop', 'display_url': 'etsy.com/shop/GemsEtcet…', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/161502563/1577308659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3f37afa9efcf94b,https://api.twitter.com/1.1/geo/id/c3f37afa9efcf94b.json,city,Austin,"Austin, TX",US,United States,[],Polygon,"[[[-97.928935, 30.127892], [-97.5805133, 30.127892], [-97.5805133, 30.5187994], [-97.928935, 30.5187994]]]",,,,,,,,,,
187,Wed Jan 22 02:40:20 +0000 2020,1219812008012337153,1219812008012337153,@UCLA @UCLA_Alumni @UCLASpiritSquad @InsideEdition He’s amazing!!! Saw him at the WBB game!!!!!,False,"[51, 95]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.219783755675517e+18,1219783755675516929,18918483.0,18918483,UCLA,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'UCLA', 'name': 'UCLA', 'id': 18918483, 'id_str': '18918483', 'indices': [0, 5]}, {'screen_name': 'UCLA_Alumni', 'name': 'UCLA Alumni', 'id': 118837238, 'id_str': '118837238', 'indices': [6, 18]}, {'screen_name': 'UCLASpiritSquad', 'name': 'UCLA Spirit Squad', 'id': 46485173, 'id_str': '46485173', 'indices': [19, 35]}, {'screen_name': 'InsideEdition', 'name': 'Inside Edition', 'id': 22630309, 'id_str': '22630309', 'indices': [36, 50]}]",[],en,recent,592944149,592944149,michelef,boosmom42,,"Cubs Fan in Cali!! Proud Bruin Alumni 💙💛🐻, #42 is my favorite softball player BU Softball ❤️🖤🦅🥎",,[],False,19,31,0,Mon May 28 18:19:13 +0000 2012,2484,,,True,False,646,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1024918263103348736/OyD-gHuU_normal.jpg,https://pbs.twimg.com/profile_images/1024918263103348736/OyD-gHuU_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
