,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
74,Wed Jan 22 10:50:45 +0000 2020,1219935426074611717,1219935426074611717,Welcome @ChobhamacadPE  to the Value of Sport @uniofbrighton #BrightonAchieves,False,"[0, 78]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,0,False,False,en,"[{'text': 'BrightonAchieves', 'indices': [61, 78]}]",[],"[{'screen_name': 'ChobhamacadPE', 'name': 'Chobham PE Dept', 'id': 1163956219, 'id_str': '1163956219', 'indices': [8, 22]}, {'screen_name': 'uniofbrighton', 'name': 'University of Brighton', 'id': 38673476, 'id_str': '38673476', 'indices': [46, 60]}]",[],en,recent,3831754457,3831754457,University of Brighton Outreach,UoBOutreach,"Brighton, Eastbourne, Hastings",Official twitter account of the University of Brighton Outreach & Widening Participation Teams (Compact/Compact Plus),https://t.co/rsRkpklZyi,[],False,682,910,25,Thu Oct 01 08:09:04 +0000 2015,593,,,True,False,959,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1027869555681624064/Kk-2VvNv_normal.jpg,https://pbs.twimg.com/profile_images/1027869555681624064/Kk-2VvNv_normal.jpg,https://pbs.twimg.com/profile_banners/3831754457/1534171219,5ABAA0,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/rsRkpklZyi', 'expanded_url': 'http://www.brighton.ac.uk', 'display_url': 'brighton.ac.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Wed Jan 22 09:25:21 +0000 2020,1219913932892200960,1219913932892200960,We are looking forward to welcoming students @uniofbrighton to The Value of Sport event today. #sport #sportcourses #BrightonAchieves,False,"[0, 133]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,3,5,False,False,en,"[{'text': 'sport', 'indices': [95, 101]}, {'text': 'sportcourses', 'indices': [102, 115]}, {'text': 'BrightonAchieves', 'indices': [116, 133]}]",[],"[{'screen_name': 'uniofbrighton', 'name': 'University of Brighton', 'id': 38673476, 'id_str': '38673476', 'indices': [45, 59]}]",[],en,recent,3831754457,3831754457,University of Brighton Outreach,UoBOutreach,"Brighton, Eastbourne, Hastings",Official twitter account of the University of Brighton Outreach & Widening Participation Teams (Compact/Compact Plus),https://t.co/rsRkpklZyi,[],False,682,910,25,Thu Oct 01 08:09:04 +0000 2015,593,,,True,False,959,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1027869555681624064/Kk-2VvNv_normal.jpg,https://pbs.twimg.com/profile_images/1027869555681624064/Kk-2VvNv_normal.jpg,https://pbs.twimg.com/profile_banners/3831754457/1534171219,5ABAA0,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/rsRkpklZyi', 'expanded_url': 'http://www.brighton.ac.uk', 'display_url': 'brighton.ac.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Tue Jan 21 21:57:11 +0000 2020,1219740751053107200,1219740751053107200,"RT @debrahumphris: @uniofbrighton Book early, these will be brilliant course @artsbrighton @uniofbrighton",False,"[0, 105]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'debrahumphris', 'name': 'Prof Debra Humphris FRCP', 'id': 204949190, 'id_str': '204949190', 'indices': [3, 17]}, {'screen_name': 'uniofbrighton', 'name': 'University of Brighton', 'id': 38673476, 'id_str': '38673476', 'indices': [19, 33]}, {'screen_name': 'artsbrighton', 'name': 'Arts & creativity at the University of Brighton', 'id': 24866167, 'id_str': '24866167', 'indices': [77, 90]}, {'screen_name': 'uniofbrighton', 'name': 'University of Brighton', 'id': 38673476, 'id_str': '38673476', 'indices': [91, 105]}]",[],en,recent,1495091208,1495091208,Paula Kersten,paula_kersten,"Brighton, England",Professor of Rehabilitation @uniofbrighton. Passionate about education of our future health professionals and research. All opinions are my own.,https://t.co/e0O229mzbC,[],False,786,708,21,Sun Jun 09 09:23:27 +0000 2013,973,,,True,False,4651,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/750964483334533120/Yj3ZewWL_normal.jpg,https://pbs.twimg.com/profile_images/750964483334533120/Yj3ZewWL_normal.jpg,,3B94D9,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/e0O229mzbC', 'expanded_url': 'https://www.brighton.ac.uk/about-us/contact-us/academic-departments/school-of-health-sciences.aspx', 'display_url': 'brighton.ac.uk/about-us/conta…', 'indices': [0, 23]}]",Tue Jan 21 20:33:30 +0000 2020,1.2197196935918592e+18,1219719693591859200,"@uniofbrighton Book early, these will be brilliant course @artsbrighton @uniofbrighton",False,"[15, 86]",[],[],"[{'screen_name': 'uniofbrighton', 'name': 'University of Brighton', 'id': 38673476, 'id_str': '38673476', 'indices': [0, 14]}, {'screen_name': 'artsbrighton', 'name': 'Arts & creativity at the University of Brighton', 'id': 24866167, 'id_str': '24866167', 'indices': [58, 71]}, {'screen_name': 'uniofbrighton', 'name': 'University of Brighton', 'id': 38673476, 'id_str': '38673476', 'indices': [72, 86]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2196352030036255e+18,1219635203003625473,38673476.0,38673476,uniofbrighton,204949190.0,204949190,Prof Debra Humphris FRCP,debrahumphris,"Brighton, England","Vice Chancellor, University of Brighton, FRCP",,[],False,2416.0,176.0,83.0,Tue Oct 19 20:44:12 +0000 2010,15054.0,,,True,False,15622.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1146541656906375168/AX-KBZhL_normal.jpg,https://pbs.twimg.com/profile_images/1146541656906375168/AX-KBZhL_normal.jpg,https://pbs.twimg.com/profile_banners/204949190/1466510508,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,1.0,1.0,False,False,en,,,,,,,,,,,,,,,,,,,,,
85,Tue Jan 21 20:33:30 +0000 2020,1219719693591859200,1219719693591859200,"@uniofbrighton Book early, these will be brilliant course @artsbrighton @uniofbrighton",False,"[15, 86]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2196352030036255e+18,1219635203003625473,38673476.0,38673476,uniofbrighton,,,,,False,1,1,False,False,en,[],[],"[{'screen_name': 'uniofbrighton', 'name': 'University of Brighton', 'id': 38673476, 'id_str': '38673476', 'indices': [0, 14]}, {'screen_name': 'artsbrighton', 'name': 'Arts & creativity at the University of Brighton', 'id': 24866167, 'id_str': '24866167', 'indices': [58, 71]}, {'screen_name': 'uniofbrighton', 'name': 'University of Brighton', 'id': 38673476, 'id_str': '38673476', 'indices': [72, 86]}]",[],en,recent,204949190,204949190,Prof Debra Humphris FRCP,debrahumphris,"Brighton, England","Vice Chancellor, University of Brighton, FRCP",,[],False,2416,176,83,Tue Oct 19 20:44:12 +0000 2010,15054,,,True,False,15622,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1146541656906375168/AX-KBZhL_normal.jpg,https://pbs.twimg.com/profile_images/1146541656906375168/AX-KBZhL_normal.jpg,https://pbs.twimg.com/profile_banners/204949190/1466510508,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Tue Jan 21 14:21:30 +0000 2020,1219626075187224579,1219626075187224579,"@sportbrighton @emily_donovan10 @uniofbrighton @SUBrighton Lovely to see you all today, especially my repeat drop-in visitors! 😊 See you all next week, same time, same place 👍",False,"[59, 175]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2195857587822019e+18,1219585758782201856,3405708694.0,3405708694,Kat_Saunders_,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'sportbrighton', 'name': 'Sport Brighton', 'id': 74702317, 'id_str': '74702317', 'indices': [0, 14]}, {'screen_name': 'emily_donovan10', 'name': 'Emily Donovan', 'id': 278684542, 'id_str': '278684542', 'indices': [15, 31]}, {'screen_name': 'uniofbrighton', 'name': 'University of Brighton', 'id': 38673476, 'id_str': '38673476', 'indices': [32, 46]}, {'screen_name': 'SUBrighton', 'name': 'Brighton SU', 'id': 108581212, 'id_str': '108581212', 'indices': [47, 58]}]",[],en,recent,3405708694,3405708694,Kat Saunders,Kat_Saunders_,"Brighton, England","Co-ordinate volunteering/placements & Project Officer Uni-School Mentoring @uniofbrightoncs, UoB LGBT+ Ally, @sportbrighton volunteer & L3 PT in training! 💚",,[],False,151,415,2,Thu Aug 06 13:49:33 +0000 2015,115,,,False,False,222,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1214491438060376065/oOOrVHeP_normal.jpg,https://pbs.twimg.com/profile_images/1214491438060376065/oOOrVHeP_normal.jpg,https://pbs.twimg.com/profile_banners/3405708694/1556628268,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Tue Jan 21 11:58:47 +0000 2020,1219590161283125250,1219590161283125250,"@trudyandthelove @uniofbrighton @SoadBrighton Hi Tru, sorry for the delay responding. Priority is given to students meeting our Widening Participation criteria, which are included on the form, however you are welcome to apply either way, and we'll let you know if we are able to offer a place.",False,"[46, 293]","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1.2195435014756024e+18,1219543501475602433,21255082.0,21255082,trudyandthelove,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'trudyandthelove', 'name': 'Tru Bridgeman-Rivett', 'id': 21255082, 'id_str': '21255082', 'indices': [0, 16]}, {'screen_name': 'uniofbrighton', 'name': 'University of Brighton', 'id': 38673476, 'id_str': '38673476', 'indices': [17, 31]}, {'screen_name': 'SoadBrighton', 'name': 'soad_brighton', 'id': 1107596606931718145, 'id_str': '1107596606931718145', 'indices': [32, 45]}]",[],en,recent,3831754457,3831754457,University of Brighton Outreach,UoBOutreach,"Brighton, Eastbourne, Hastings",Official twitter account of the University of Brighton Outreach & Widening Participation Teams (Compact/Compact Plus),https://t.co/rsRkpklZyi,[],False,682,910,25,Thu Oct 01 08:09:04 +0000 2015,593,,,True,False,959,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1027869555681624064/Kk-2VvNv_normal.jpg,https://pbs.twimg.com/profile_images/1027869555681624064/Kk-2VvNv_normal.jpg,https://pbs.twimg.com/profile_banners/3831754457/1534171219,5ABAA0,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/rsRkpklZyi', 'expanded_url': 'http://www.brighton.ac.uk', 'display_url': 'brighton.ac.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Tue Jan 21 11:41:18 +0000 2020,1219585758782201856,1219585758782201856,"Questions about @sportbrighton #Parklife rec activities? Come and ask at the drop-in today: 1-2pm outside Aldrich Library, Cockcroft, Moulsecoomb Campus. Staff and students welcome. New 2020 programmes available too! 😊@emily_donovan10 @uniofbrighton @SUBrighton 💪",False,"[0, 263]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,1,False,False,en,"[{'text': 'Parklife', 'indices': [31, 40]}]",[],"[{'screen_name': 'sportbrighton', 'name': 'Sport Brighton', 'id': 74702317, 'id_str': '74702317', 'indices': [16, 30]}, {'screen_name': 'emily_donovan10', 'name': 'Emily Donovan', 'id': 278684542, 'id_str': '278684542', 'indices': [218, 234]}, {'screen_name': 'uniofbrighton', 'name': 'University of Brighton', 'id': 38673476, 'id_str': '38673476', 'indices': [235, 249]}, {'screen_name': 'SUBrighton', 'name': 'Brighton SU', 'id': 108581212, 'id_str': '108581212', 'indices': [250, 261]}]",[],en,recent,3405708694,3405708694,Kat Saunders,Kat_Saunders_,"Brighton, England","Co-ordinate volunteering/placements & Project Officer Uni-School Mentoring @uniofbrightoncs, UoB LGBT+ Ally, @sportbrighton volunteer & L3 PT in training! 💚",,[],False,151,415,2,Thu Aug 06 13:49:33 +0000 2015,115,,,False,False,222,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1214491438060376065/oOOrVHeP_normal.jpg,https://pbs.twimg.com/profile_images/1214491438060376065/oOOrVHeP_normal.jpg,https://pbs.twimg.com/profile_banners/3405708694/1556628268,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,Tue Jan 21 10:42:49 +0000 2020,1219571042886307840,1219571042886307840,Thought about being a mentor @uniofbrighton students? Students of colour with recent school experience wanted for a secondary school mentoring programme Feb-April. Please contact bt11@brighton.ac.uk or call 01273 644145 quoting 'uni-school'.,False,"[0, 241]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,3,2,False,False,en,[],[],"[{'screen_name': 'uniofbrighton', 'name': 'University of Brighton', 'id': 38673476, 'id_str': '38673476', 'indices': [29, 43]}]",[],en,recent,3405708694,3405708694,Kat Saunders,Kat_Saunders_,"Brighton, England","Co-ordinate volunteering/placements & Project Officer Uni-School Mentoring @uniofbrightoncs, UoB LGBT+ Ally, @sportbrighton volunteer & L3 PT in training! 💚",,[],False,151,415,2,Thu Aug 06 13:49:33 +0000 2015,115,,,False,False,222,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1214491438060376065/oOOrVHeP_normal.jpg,https://pbs.twimg.com/profile_images/1214491438060376065/oOOrVHeP_normal.jpg,https://pbs.twimg.com/profile_banners/3405708694/1556628268,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Tue Jan 21 08:33:35 +0000 2020,1219538520278257664,1219538520278257664,RT @PhD_Brighton: @abbybarras @FalmerLib @uniofbrighton EndNote sessions from our library colleagues always get rave reviews from our docto…,False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'PhD_Brighton', 'name': 'Brighton Doctoral College', 'id': 2785376614, 'id_str': '2785376614', 'indices': [3, 16]}, {'screen_name': 'abbybarras', 'name': 'Abby Barras🌈🏊\u200d♀️🐠⚓📚🧜\u200d♂️💕', 'id': 15094859, 'id_str': '15094859', 'indices': [18, 29]}, {'screen_name': 'FalmerLib', 'name': 'Falmer Library, University of Brighton.', 'id': 289399372, 'id_str': '289399372', 'indices': [30, 40]}, {'screen_name': 'uniofbrighton', 'name': 'University of Brighton', 'id': 38673476, 'id_str': '38673476', 'indices': [41, 55]}]",[],en,recent,756176808614072320,756176808614072320,Jeanne Dekerle,jeannedekerle,"Eastbourne, England",Principal Lecturer @UoB_SportExSci. Postgraduate research coordinator for my School. https://t.co/fqQJdN1X7K,https://t.co/noAZlU31Ht,"[{'url': 'https://t.co/fqQJdN1X7K', 'expanded_url': 'http://orcid.org/0000-0002-4482-4576', 'display_url': 'orcid.org/0000-0002-4482…', 'indices': [85, 108]}]",False,390,161,3,Thu Jul 21 17:19:35 +0000 2016,2587,,,False,False,1244,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/756177329320230912/zhqGL1_F_normal.jpg,https://pbs.twimg.com/profile_images/756177329320230912/zhqGL1_F_normal.jpg,,ABB8C2,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/noAZlU31Ht', 'expanded_url': 'https://www.brighton.ac.uk/staff/jeanne-dekerle.aspx', 'display_url': 'brighton.ac.uk/staff/jeanne-d…', 'indices': [0, 23]}]",Mon Jan 20 14:41:39 +0000 2020,1.2192687583484682e+18,1219268758348468224,@abbybarras @FalmerLib @uniofbrighton EndNote sessions from our library colleagues always get rave reviews from our doctoral researchers! (As does Working with Long Docs from IS.),False,"[38, 179]",[],[],"[{'screen_name': 'abbybarras', 'name': 'Abby Barras🌈🏊\u200d♀️🐠⚓📚🧜\u200d♂️💕', 'id': 15094859, 'id_str': '15094859', 'indices': [0, 11]}, {'screen_name': 'FalmerLib', 'name': 'Falmer Library, University of Brighton.', 'id': 289399372, 'id_str': '289399372', 'indices': [12, 22]}, {'screen_name': 'uniofbrighton', 'name': 'University of Brighton', 'id': 38673476, 'id_str': '38673476', 'indices': [23, 37]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2192406217450824e+18,1219240621745082368,15094859.0,15094859,abbybarras,2785376614.0,2785376614,Brighton Doctoral College,PhD_Brighton,Brighton,"Follow us for news, events and support for postgraduate research students and their supervisors at the University of Brighton.",https://t.co/7GxNa99TG6,[],False,1038.0,755.0,18.0,Fri Sep 26 12:35:11 +0000 2014,2199.0,,,False,False,2306.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1044582657668014089/fNYajzLW_normal.jpg,https://pbs.twimg.com/profile_images/1044582657668014089/fNYajzLW_normal.jpg,https://pbs.twimg.com/profile_banners/2785376614/1480691719,737373,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,False,1.0,4.0,False,False,en,"[{'url': 'https://t.co/7GxNa99TG6', 'expanded_url': 'https://blogs.brighton.ac.uk/doctoralcollege/', 'display_url': 'blogs.brighton.ac.uk/doctoralcolleg…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
106,Tue Jan 21 08:33:31 +0000 2020,1219538502347640832,1219538502347640832,"RT @abbybarras: Just had THE most amazing session on using EndNote with Beth at @FalmerLib. Clear, informative and v helpful, and so useful…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,5,0,False,False,en,[],[],"[{'screen_name': 'abbybarras', 'name': 'Abby Barras🌈🏊\u200d♀️🐠⚓📚🧜\u200d♂️💕', 'id': 15094859, 'id_str': '15094859', 'indices': [3, 14]}, {'screen_name': 'FalmerLib', 'name': 'Falmer Library, University of Brighton.', 'id': 289399372, 'id_str': '289399372', 'indices': [80, 90]}]",[],en,recent,756176808614072320,756176808614072320,Jeanne Dekerle,jeannedekerle,"Eastbourne, England",Principal Lecturer @UoB_SportExSci. Postgraduate research coordinator for my School. https://t.co/fqQJdN1X7K,https://t.co/noAZlU31Ht,"[{'url': 'https://t.co/fqQJdN1X7K', 'expanded_url': 'http://orcid.org/0000-0002-4482-4576', 'display_url': 'orcid.org/0000-0002-4482…', 'indices': [85, 108]}]",False,390,161,3,Thu Jul 21 17:19:35 +0000 2016,2587,,,False,False,1244,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/756177329320230912/zhqGL1_F_normal.jpg,https://pbs.twimg.com/profile_images/756177329320230912/zhqGL1_F_normal.jpg,,ABB8C2,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/noAZlU31Ht', 'expanded_url': 'https://www.brighton.ac.uk/staff/jeanne-dekerle.aspx', 'display_url': 'brighton.ac.uk/staff/jeanne-d…', 'indices': [0, 23]}]",Mon Jan 20 12:49:51 +0000 2020,1.2192406217450824e+18,1219240621745082368,"Just had THE most amazing session on using EndNote with Beth at @FalmerLib. Clear, informative and v helpful, and so useful for making referencing faster.

Don't forget, fellow @PhD_Brighton and @uniofbrighton students, to use the free resources available!",False,"[0, 256]",[],[],"[{'screen_name': 'FalmerLib', 'name': 'Falmer Library, University of Brighton.', 'id': 289399372, 'id_str': '289399372', 'indices': [64, 74]}, {'screen_name': 'PhD_Brighton', 'name': 'Brighton Doctoral College', 'id': 2785376614, 'id_str': '2785376614', 'indices': [177, 190]}, {'screen_name': 'uniofbrighton', 'name': 'University of Brighton', 'id': 38673476, 'id_str': '38673476', 'indices': [195, 209]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,15094859.0,15094859,Abby Barras🌈🏊‍♀️🐠⚓📚🧜‍♂️💕,abbybarras,"Worthing,  UK","Sea swimmer, trans-incl. feminist, PhD student researching trans, n-b participation in everyday sport. Pronouns she/her. Views mine. https://t.co/8bkvmrjlPb",,"[{'url': 'https://t.co/8bkvmrjlPb', 'expanded_url': 'http://abbybarras.com', 'display_url': 'abbybarras.com', 'indices': [133, 156]}]",False,711.0,558.0,5.0,Thu Jun 12 08:49:37 +0000 2008,17100.0,,,False,False,8074.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1205521210051874816/qU2nA7L-_normal.jpg,https://pbs.twimg.com/profile_images/1205521210051874816/qU2nA7L-_normal.jpg,https://pbs.twimg.com/profile_banners/15094859/1576825047,FAB81E,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,False,5.0,19.0,False,False,en,,,,,,,,,,,,,,,,,,,,,
