,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.user.entities.url.urls
104,Tue Jan 21 19:26:17 +0000 2020,1219702774734049280,1219702774734049280,"@ClimateBecky @ametsoc That’s Dr Christine Hanna Luke with us! She was one of my TAs back in the day, &amp; just one of several @NCAA honored women scholar-athletes who I was honored to work with when they came to @floridastate for graduate school over a 25 yr period. ⚽️ 🏀 🎾🏐(no emoji for hammer throw!)",False,"[23, 304]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2196449252532838e+18,1219644925253283840,1061429389.0,1061429389,ClimateBecky,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'ClimateBecky', 'name': 'Becky Bolinger', 'id': 1061429389, 'id_str': '1061429389', 'indices': [0, 13]}, {'screen_name': 'ametsoc', 'name': 'American Meteorological Society', 'id': 45885508, 'id_str': '45885508', 'indices': [14, 22]}, {'screen_name': 'NCAA', 'name': 'NCAA', 'id': 31122496, 'id_str': '31122496', 'indices': [128, 133]}, {'screen_name': 'floridastate', 'name': 'Florida State University', 'id': 154533838, 'id_str': '154533838', 'indices': [214, 227]}]",[],en,recent,901037160,901037160,Paul Ruscher ❄⚾️☮️,paul_ruscher,Lands of the Kalapuya,Retired weather & climate prof @ FSU; now #science dean @ LCC. @ametsoc Fellow. Personal acct. RTs≠agreement ⚾️/Sci/Nature/☮️/Fun/💧/politics/health,https://t.co/Ff3LxrJOcd,[],False,1880,4895,81,Wed Oct 24 02:44:50 +0000 2012,55991,,,True,False,38270,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1181205704310321154/TWCzGZL7_normal.jpg,https://pbs.twimg.com/profile_images/1181205704310321154/TWCzGZL7_normal.jpg,https://pbs.twimg.com/profile_banners/901037160/1571318894,FF691F,000000,000000,000000,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/Ff3LxrJOcd', 'expanded_url': 'http://mywatershedmoments.blogspot.com/', 'display_url': 'mywatershedmoments.blogspot.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01241e9666cacdd2,https://api.twitter.com/1.1/geo/id/01241e9666cacdd2.json,city,Eugene,"Eugene, OR",US,United States,[],Polygon,"[[[-123.208615, 43.988281], [-123.0361879, 43.988281], [-123.0361879, 44.142961], [-123.208615, 44.142961]]]",
107,Tue Jan 21 11:36:59 +0000 2020,1219584671266361344,1219584671266361344,Pretty great that NFC champs @49ers and NCAA champs @LSUnutrition have my former students and @floridastate Sports Nutrition grads to fuel them! Congratulations Zack Bennet and @FuelCoachRD #seminoles @CPSDA @FSUAlumni #Noles,False,"[0, 225]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,35,False,False,en,"[{'text': 'seminoles', 'indices': [190, 200]}, {'text': 'Noles', 'indices': [219, 225]}]",[],"[{'screen_name': '49ers', 'name': 'San Francisco 49ers', 'id': 43403778, 'id_str': '43403778', 'indices': [29, 35]}, {'screen_name': 'LSUnutrition', 'name': 'LSU Performance Nutrition', 'id': 375993906, 'id_str': '375993906', 'indices': [52, 65]}, {'screen_name': 'floridastate', 'name': 'Florida State University', 'id': 154533838, 'id_str': '154533838', 'indices': [94, 107]}, {'screen_name': 'FuelCoachRD', 'name': 'Jordan Mazur, MS, RD', 'id': 2451934656, 'id_str': '2451934656', 'indices': [177, 189]}, {'screen_name': 'CPSDA', 'name': 'Collegiate & Professional Sports Dietitians Assn.', 'id': 207125443, 'id_str': '207125443', 'indices': [201, 207]}, {'screen_name': 'FSUAlumni', 'name': 'FSU Alumni Assoc.', 'id': 21904921, 'id_str': '21904921', 'indices': [208, 218]}]",[],en,recent,1676596706,1676596706,"Mike Ormsbee, PhD",mikeormsbee,"Tallahassee, FL","Assoc. Professor, Human Performance & Sports Nutrition Lab, Institute of Sports Sciences & Medicine, Florida State University; opinions mine.",,[],False,2912,837,52,Fri Aug 16 20:37:26 +0000 2013,4227,,,True,False,4660,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1134880770198245376/bY83ohUM_normal.jpg,https://pbs.twimg.com/profile_images/1134880770198245376/bY83ohUM_normal.jpg,https://pbs.twimg.com/profile_banners/1676596706/1565269474,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,Tue Jan 21 02:55:52 +0000 2020,1219453531784208385,1219453531784208385,@jmgabriel72 @michiganstateu @floridastate I feel like I know one of them.,False,"[43, 74]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2194534246909788e+18,1219453424690978817,913649383.0,913649383,jmgabriel72,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'jmgabriel72', 'name': 'joseph gabriel', 'id': 913649383, 'id_str': '913649383', 'indices': [0, 12]}, {'screen_name': 'michiganstateu', 'name': 'MSU', 'id': 41346792, 'id_str': '41346792', 'indices': [13, 28]}, {'screen_name': 'floridastate', 'name': 'Florida State University', 'id': 154533838, 'id_str': '154533838', 'indices': [29, 42]}]",[],en,recent,2824080237,2824080237,James A Palmer,Jamespqr77,"Tallahassee, FL","#twitterstorians; Medieval and Early Modern History @floridastate; MSU, Duke, WUSTL alum; Lover of Italy & Rome; Cook; Hockey Fan",https://t.co/8N5tmrSreE,[],False,1485,3468,29,Sun Oct 12 01:41:34 +0000 2014,30198,,,False,False,3447,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/737663377158377472/i6xQ-qia_normal.jpg,https://pbs.twimg.com/profile_images/737663377158377472/i6xQ-qia_normal.jpg,https://pbs.twimg.com/profile_banners/2824080237/1413078793,89C9FA,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/8N5tmrSreE', 'expanded_url': 'https://fsu.academia.edu/JamesPalmer', 'display_url': 'fsu.academia.edu/JamesPalmer', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,Tue Jan 21 02:52:10 +0000 2020,1219452599667167232,1219452599667167232,@jmgabriel72 @michiganstateu @floridastate Absolutely. At other institutions I know of that’s precisely the reasoning behind it. For me that makes any further debate over whether to do it unnecessary. Discussion should move promptly to how we do it.,False,"[43, 249]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2194517805363732e+18,1219451780536373248,913649383.0,913649383,jmgabriel72,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'jmgabriel72', 'name': 'joseph gabriel', 'id': 913649383, 'id_str': '913649383', 'indices': [0, 12]}, {'screen_name': 'michiganstateu', 'name': 'MSU', 'id': 41346792, 'id_str': '41346792', 'indices': [13, 28]}, {'screen_name': 'floridastate', 'name': 'Florida State University', 'id': 154533838, 'id_str': '154533838', 'indices': [29, 42]}]",[],en,recent,2824080237,2824080237,James A Palmer,Jamespqr77,"Tallahassee, FL","#twitterstorians; Medieval and Early Modern History @floridastate; MSU, Duke, WUSTL alum; Lover of Italy & Rome; Cook; Hockey Fan",https://t.co/8N5tmrSreE,[],False,1485,3468,29,Sun Oct 12 01:41:34 +0000 2014,30198,,,False,False,3447,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/737663377158377472/i6xQ-qia_normal.jpg,https://pbs.twimg.com/profile_images/737663377158377472/i6xQ-qia_normal.jpg,https://pbs.twimg.com/profile_banners/2824080237/1413078793,89C9FA,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/8N5tmrSreE', 'expanded_url': 'https://fsu.academia.edu/JamesPalmer', 'display_url': 'fsu.academia.edu/JamesPalmer', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,Mon Jan 20 23:40:09 +0000 2020,1219404274918207494,1219404274918207494,"@KendraS85 @michiganstateu @floridastate Yeah, that’s common. We do it too. But I see it as a half measure that misses the point. A day or two isn’t necessarily even changing a student’s schedule much. Students don’t always have class every day. So it can’t serve student wellbeing in the same way.",False,"[41, 298]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2193988365626163e+18,1219398836562616320,52734949.0,52734949,KendraS85,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'KendraS85', 'name': 'Kendra Slayton', 'id': 52734949, 'id_str': '52734949', 'indices': [0, 10]}, {'screen_name': 'michiganstateu', 'name': 'MSU', 'id': 41346792, 'id_str': '41346792', 'indices': [11, 26]}, {'screen_name': 'floridastate', 'name': 'Florida State University', 'id': 154533838, 'id_str': '154533838', 'indices': [27, 40]}]",[],en,recent,2824080237,2824080237,James A Palmer,Jamespqr77,"Tallahassee, FL","#twitterstorians; Medieval and Early Modern History @floridastate; MSU, Duke, WUSTL alum; Lover of Italy & Rome; Cook; Hockey Fan",https://t.co/8N5tmrSreE,[],False,1485,3468,29,Sun Oct 12 01:41:34 +0000 2014,30198,,,False,False,3447,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/737663377158377472/i6xQ-qia_normal.jpg,https://pbs.twimg.com/profile_images/737663377158377472/i6xQ-qia_normal.jpg,https://pbs.twimg.com/profile_banners/2824080237/1413078793,89C9FA,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/8N5tmrSreE', 'expanded_url': 'https://fsu.academia.edu/JamesPalmer', 'display_url': 'fsu.academia.edu/JamesPalmer', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,Mon Jan 20 18:31:28 +0000 2020,1219326593425977346,1219326593425977346,@KevinJosephCMX @floridastate I teach a handful of the introductory c++ programming courses,False,"[30, 91]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2185446018810962e+18,1218544601881096193,21863632.0,21863632,KevinJosephCMX,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'KevinJosephCMX', 'name': 'Kevin Joseph', 'id': 21863632, 'id_str': '21863632', 'indices': [0, 15]}, {'screen_name': 'floridastate', 'name': 'Florida State University', 'id': 154533838, 'id_str': '154533838', 'indices': [16, 29]}]",[],en,recent,110302299,110302299,Melina Myers,melinasphotos,"Tallahassee,FL",Melina Myers (Vastola) : Professional Sports Photographer covering #Noles & NFL. #BillsMafia Computer Science faculty by day. #FSU B.S./M.S.,https://t.co/cx6rYXiTk1,[],False,10495,980,119,Mon Feb 01 02:36:07 +0000 2010,59561,,,False,False,30119,,False,False,False,EDECE9,http://abs.twimg.com/images/themes/theme3/bg.gif,https://abs.twimg.com/images/themes/theme3/bg.gif,False,http://pbs.twimg.com/profile_images/1132783858351517696/Nm4EgRJU_normal.jpg,https://pbs.twimg.com/profile_images/1132783858351517696/Nm4EgRJU_normal.jpg,https://pbs.twimg.com/profile_banners/110302299/1578259746,088253,FFFFFF,E3E2DE,634047,True,True,False,False,False,False,False,none,"[{'url': 'https://t.co/cx6rYXiTk1', 'expanded_url': 'http://www.melinasphotography.com', 'display_url': 'melinasphotography.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,Sun Jan 19 20:57:34 +0000 2020,1219000973722619911,1219000973722619911,I’m curious if @Chiefs pay royalties to @FSUChiefs for use of the @floridastate War Chant.,False,"[0, 90]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'Chiefs', 'name': 'Kansas City Chiefs', 'id': 33583496, 'id_str': '33583496', 'indices': [15, 22]}, {'screen_name': 'FSUChiefs', 'name': 'Marching Chiefs', 'id': 309324188, 'id_str': '309324188', 'indices': [40, 50]}, {'screen_name': 'floridastate', 'name': 'Florida State University', 'id': 154533838, 'id_str': '154533838', 'indices': [66, 79]}]",[],en,recent,480978748,480978748,J,hilliard_jd,"Dowling Park, FL","Knucklehead, Child of God. Husband to @kehilliard, Father of @micahhilliard & @AmazingSpinaman, Meili’s Best Friend @GCTSJax @GordonConwell Alumnus",,[],False,193,1067,3,Thu Feb 02 04:38:33 +0000 2012,4714,,,True,False,2473,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1221277075971112961/TyBpYm_1_normal.jpg,https://pbs.twimg.com/profile_images/1221277075971112961/TyBpYm_1_normal.jpg,https://pbs.twimg.com/profile_banners/480978748/1580010017,0084B4,A8C7F7,C0DFEC,333333,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,Sun Jan 19 19:06:56 +0000 2020,1218973130812805120,1218973130812805120,RT @LouisMyyLove: @floridastate Where was this support when Toni-Ann won Miss World?,False,"[0, 84]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,22,0,False,False,en,[],[],"[{'screen_name': 'LouisMyyLove', 'name': 'sarah', 'id': 121958115, 'id_str': '121958115', 'indices': [3, 16]}, {'screen_name': 'floridastate', 'name': 'Florida State University', 'id': 154533838, 'id_str': '154533838', 'indices': [18, 31]}]",[],en,recent,1326021138,1326021138,DeYonté -DJ- Goodman,DJGoneCrazy,,FSU Alumnus | In a perpetual state of hunger,https://t.co/LTUUi0Sbsm,[],False,399,569,3,Thu Apr 04 03:23:27 +0000 2013,22631,,,False,False,7892,,False,False,False,2E2096,http://abs.twimg.com/images/themes/theme16/bg.gif,https://abs.twimg.com/images/themes/theme16/bg.gif,True,http://pbs.twimg.com/profile_images/1208634035297300480/6RKqPPeE_normal.jpg,https://pbs.twimg.com/profile_images/1208634035297300480/6RKqPPeE_normal.jpg,https://pbs.twimg.com/profile_banners/1326021138/1535986487,0091FF,FFFFFF,DDFFCC,333333,True,False,False,False,False,False,False,regular,"[{'url': 'https://t.co/LTUUi0Sbsm', 'expanded_url': 'http://aydedesigns.weebly.com', 'display_url': 'aydedesigns.weebly.com', 'indices': [0, 23]}]",Fri Jan 17 15:05:26 +0000 2020,1.2181875784589394e+18,1218187578458939396,@floridastate Where was this support when Toni-Ann won Miss World?,False,"[14, 66]",[],[],"[{'screen_name': 'floridastate', 'name': 'Florida State University', 'id': 154533838, 'id_str': '154533838', 'indices': [0, 13]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2181840152928952e+18,1218184015292895236,154533838.0,154533838,floridastate,121958115.0,121958115,sarah,LouisMyyLove,"Miami, Florida",she/her. This used to be a stan account. All BLM | Florida State University,,[],False,179.0,208.0,0.0,Thu Mar 11 04:20:41 +0000 2010,846.0,,,True,False,3739.0,,False,False,False,C6E2EE,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/1177488222449893376/ClP9u4kO_normal.jpg,https://pbs.twimg.com/profile_images/1177488222449893376/ClP9u4kO_normal.jpg,https://pbs.twimg.com/profile_banners/121958115/1570725526,1F98C7,C6E2EE,DAECF4,663B12,True,False,False,False,False,False,False,none,,,,,False,22.0,201.0,False,False,en,,,,,,,,,,,
141,Sun Jan 19 16:49:00 +0000 2020,1218938420157915140,1218938420157915140,"@floridastate For long, that is.",False,"[14, 32]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.21893177738709e+18,1218931777387089922,242532468.0,242532468,TheTomahawkChop,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'floridastate', 'name': 'Florida State University', 'id': 154533838, 'id_str': '154533838', 'indices': [0, 13]}]",[],en,recent,242532468,242532468,FSU’s Tomahawk Chop 👋🏼,TheTomahawkChop,Jacksonville † Tallahassee,Losers quit when they're tired. Winners quit when they've won. #FSU Alum Booster Season Ticket Holder. CEO & Creative Director. #GoNoles #Jaguars #SFGiants,,[],False,1921,2024,53,Tue Jan 25 00:35:23 +0000 2011,8326,,,False,False,20285,,False,False,False,CDC092,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/914150606171811840/s04oJRI1_normal.jpg,https://pbs.twimg.com/profile_images/914150606171811840/s04oJRI1_normal.jpg,https://pbs.twimg.com/profile_banners/242532468/1421169787,780723,000000,252429,666666,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,Sat Jan 18 22:03:01 +0000 2020,1218655055445995520,1218655055445995520,@Rachee_Lynn @floridastate “Call Hannah” lmao I am deceased 💀💀😂,False,"[27, 63]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2185433179542405e+18,1218543317954240514,355153158.0,355153158,Rachee_Lynn,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'Rachee_Lynn', 'name': 'Rach.', 'id': 355153158, 'id_str': '355153158', 'indices': [0, 12]}, {'screen_name': 'floridastate', 'name': 'Florida State University', 'id': 154533838, 'id_str': '154533838', 'indices': [13, 26]}]",[],en,recent,292491243,292491243,Josh Berrian,_joshonair,"Los Angeles, CA",@WLOX Sports Anchor/Reporter • @floridastate Alum 🏹• ΙΔ~ΑΦΑ 🤙🏾❄️• #NABJ • Opinions are my own • Story Idea? 📥 jberrian@wlox.com,https://t.co/PjX9wIhSUx,[],False,1772,931,16,Tue May 03 18:49:03 +0000 2011,12314,,,True,True,31173,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/904748590173650948/qi-hFz0a_normal.jpg,https://pbs.twimg.com/profile_images/904748590173650948/qi-hFz0a_normal.jpg,https://pbs.twimg.com/profile_banners/292491243/1536816388,009999,EEEEEE,EFEFEF,333333,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/PjX9wIhSUx', 'expanded_url': 'https://www.facebook.com/JBerrianWLOX/', 'display_url': 'facebook.com/JBerrianWLOX/', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b92f67506b6a7eb8,https://api.twitter.com/1.1/geo/id/b92f67506b6a7eb8.json,city,Biloxi,"Biloxi, MS",US,United States,[],Polygon,"[[[-89.001504, 30.386899], [-88.856731, 30.386899], [-88.856731, 30.468736], [-89.001504, 30.468736]]]",
151,Sat Jan 18 20:16:26 +0000 2020,1218628233933086721,1218628233933086721,@JulesO7 @floridastate Watch them trip your interest rate on your loans,False,"[23, 71]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.218623046602449e+18,1218623046602448896,378952881.0,378952881,JulesO7,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'JulesO7', 'name': 'JK', 'id': 378952881, 'id_str': '378952881', 'indices': [0, 8]}, {'screen_name': 'floridastate', 'name': 'Florida State University', 'id': 154533838, 'id_str': '154533838', 'indices': [9, 22]}]",[],en,recent,58047159,58047159,OG Tevo,OGTevo_,"Florida, USA",FSU Alum 🇯🇲,,[],False,834,1104,2,Sat Jul 18 22:18:54 +0000 2009,601,,,True,False,17375,,False,False,False,BADFCD,http://abs.twimg.com/images/themes/theme12/bg.gif,https://abs.twimg.com/images/themes/theme12/bg.gif,True,http://pbs.twimg.com/profile_images/1071169301959360512/YVhJB0oG_normal.jpg,https://pbs.twimg.com/profile_images/1071169301959360512/YVhJB0oG_normal.jpg,https://pbs.twimg.com/profile_banners/58047159/1524757845,3B94D9,FFFFFF,FFF7CC,0C3E53,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,Sat Jan 18 13:42:13 +0000 2020,1218529023392919554,1218529023392919554,"So grateful for my support system, my friends, my professors, and @floridastate #GoNoles ❤️💛",False,"[0, 92]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,"[{'text': 'GoNoles', 'indices': [80, 88]}]",[],"[{'screen_name': 'floridastate', 'name': 'Florida State University', 'id': 154533838, 'id_str': '154533838', 'indices': [66, 79]}]",[],en,recent,1202062382761226240,1202062382761226240,Juan Rayo,thatjuanchemist,MIAMI & FSU,"passionate about science, mma, bodybuilding, arts, and making the world a better place",,[],False,13,23,0,Wed Dec 04 03:10:02 +0000 2019,367,,,False,False,147,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1210704243948244992/TpHDdwUY_normal.jpg,https://pbs.twimg.com/profile_images/1210704243948244992/TpHDdwUY_normal.jpg,https://pbs.twimg.com/profile_banners/1202062382761226240/1577251938,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,Sat Jan 18 05:08:33 +0000 2020,1218399756013187072,1218399756013187072,@_joshonair @floridastate I ain’t even catch this part. I’m screaming!!!!!,False,"[26, 74]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2183992063454945e+18,1218399206345494532,292491243.0,292491243,_joshonair,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': '_joshonair', 'name': 'Josh Berrian', 'id': 292491243, 'id_str': '292491243', 'indices': [0, 11]}, {'screen_name': 'floridastate', 'name': 'Florida State University', 'id': 154533838, 'id_str': '154533838', 'indices': [12, 25]}]",[],en,recent,97087447,97087447,Eri Lennox,the_ericanicole,Florida State University,Living by the Omarion complex • FSU Alumna 🎓Georgetown • 1913 • PR | Writer | Creative Strategist 💻 • 📍DC • RIP Mommy 💕👼🏾 EricaNicolePR@gmail.com,https://t.co/YlMBqt7Df5,[],False,2579,1114,7,Tue Dec 15 23:37:04 +0000 2009,24964,,,True,False,26385,,False,False,False,000000,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/1218783177059323904/ZOVC238a_normal.jpg,https://pbs.twimg.com/profile_images/1218783177059323904/ZOVC238a_normal.jpg,https://pbs.twimg.com/profile_banners/97087447/1576897497,DD2E44,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/YlMBqt7Df5', 'expanded_url': 'http://mindyabusiness.com', 'display_url': 'mindyabusiness.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
