,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates,retweeted_status.entities.media,retweeted_status.extended_entities.media,retweeted_status.possibly_sensitive
101,Thu Jan 23 02:17:36 +0000 2020,1220168674180587520,1220168674180587520,RT @SCDNR: @UofSC This is great! 😂,False,"[0, 34]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'SCDNR', 'name': 'S.C. Dept. of Natural Resources', 'id': 46129982, 'id_str': '46129982', 'indices': [3, 9]}, {'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [11, 17]}]",[],en,recent,279576902,279576902,McKenzie Sulser,murkie_d,,"biology major @ uofsc19 🐳 
#savethefishies",,[],False,48,86,0,Sat Apr 09 15:12:08 +0000 2011,568,,,True,False,4123,,False,False,False,EBEBEB,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1211788173745041409/9_rkG92c_normal.jpg,https://pbs.twimg.com/profile_images/1211788173745041409/9_rkG92c_normal.jpg,https://pbs.twimg.com/profile_banners/279576902/1569780355,00FF44,FF00EE,FFFFFF,00F7FF,True,False,False,False,False,False,False,none,,Wed Jan 22 18:34:23 +0000 2020,1.2200521014448415e+18,1220052101444841473,@UofSC This is great! 😂,False,"[7, 23]",[],[],"[{'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [0, 6]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.219634113369514e+18,1219634113369513985,28161251.0,28161251,UofSC,46129982.0,46129982,S.C. Dept. of Natural Resources,SCDNR,South Carolina,"Helping South Carolinians discover, appreciate and protect our natural resources. #WorkingforYouNaturally 🌴 📸 Tag us: #FishSC 🎣 #HuntSC 🦌🦃",https://t.co/e7grnqGOO6,"[{'url': 'https://t.co/e7grnqGOO6', 'expanded_url': 'http://dnr.sc.gov', 'display_url': 'dnr.sc.gov', 'indices': [0, 23]}]",[],False,19849.0,1231.0,338.0,Wed Jun 10 14:55:31 +0000 2009,1972.0,,,True,True,4255.0,,False,False,False,352726,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,True,http://pbs.twimg.com/profile_images/1133092531376406528/G_skbxFM_normal.jpg,https://pbs.twimg.com/profile_images/1133092531376406528/G_skbxFM_normal.jpg,https://pbs.twimg.com/profile_banners/46129982/1579623199,FF691F,829D5E,618518,313AE0,True,False,False,False,False,False,False,none,,,,,False,1.0,5.0,False,False,en,,,,,,,,,,,,,,,,,,,,,,,
104,Thu Jan 23 01:25:26 +0000 2020,1220155545304412160,1220155545304412160,"Apparently a student at @UofSC used a racial slur when describing #MLKDay. Regardless of politics, nothing Trump can do will make this okay.

Rather than be an idiot, read a book.",False,"[0, 179]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,1,False,False,en,"[{'text': 'MLKDay', 'indices': [66, 73]}]",[],"[{'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [24, 30]}]",[],en,recent,1126575338,1126575338,𝙲𝚑𝚛𝚒𝚜𝚝𝚒𝚊𝚗 𝙾𝚐𝚕𝚎𝚜𝚋𝚢,cnoglesby,"Columbia, SC",@UofSC '20 • Charleston native • 🏳️‍🌈 • Democrat • Kamala was the best.,https://t.co/A7bsAzQA15,[],False,656,1350,2,Mon Jan 28 00:14:04 +0000 2013,8129,,,True,False,1932,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1207882169114185728/zkeedM_o_normal.jpg,https://pbs.twimg.com/profile_images/1207882169114185728/zkeedM_o_normal.jpg,https://pbs.twimg.com/profile_banners/1126575338/1576816567,ABB8C2,000000,000000,000000,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/A7bsAzQA15', 'expanded_url': 'http://christianoglesby.com', 'display_url': 'christianoglesby.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,Wed Jan 22 23:21:03 +0000 2020,1220124245755355137,1220124245755355137,"Sat down today for interview with @PaulJubb3 to discuss what it takes to be a @NCAA national champion and @Wimbledon qualifier.

Paul (2-1) @GamecockMTennis (3-0) early in the szn. @UofSC No. 15 in @NCAA. @ColaDaily story coming soon. #championshipdrive",False,"[0, 253]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,"[{'text': 'championshipdrive', 'indices': [235, 253]}]",[],"[{'screen_name': 'PaulJubb3', 'name': 'Paul Jubb', 'id': 857713126220890112, 'id_str': '857713126220890112', 'indices': [34, 44]}, {'screen_name': 'NCAA', 'name': 'NCAA', 'id': 31122496, 'id_str': '31122496', 'indices': [78, 83]}, {'screen_name': 'Wimbledon', 'name': 'Wimbledon', 'id': 14857290, 'id_str': '14857290', 'indices': [106, 116]}, {'screen_name': 'GamecockMTennis', 'name': 'Gamecock M. Tennis', 'id': 106768832, 'id_str': '106768832', 'indices': [140, 156]}, {'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [181, 187]}, {'screen_name': 'NCAA', 'name': 'NCAA', 'id': 31122496, 'id_str': '31122496', 'indices': [198, 203]}, {'screen_name': 'ColaDaily', 'name': 'Cola Daily', 'id': 1648302066, 'id_str': '1648302066', 'indices': [205, 215]}]",[],en,recent,1012736461043625985,1012736461043625985,Wardlaw News Network,LeeWardlaw3,"Columbia, SC","Reporter @ColaDaily RT’s not endorsements, opinions my own.
@UofSC_SJMC alum, Gamecock born and bred. Go @Canes @Raiders 

News Tips: wardlaww@email.sc.edu",https://t.co/Qa9wjxrbBi,[],False,182,633,0,Fri Jun 29 16:36:02 +0000 2018,97,,,False,False,193,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1016875732755238912/uG6X-_o4_normal.jpg,https://pbs.twimg.com/profile_images/1016875732755238912/uG6X-_o4_normal.jpg,https://pbs.twimg.com/profile_banners/1012736461043625985/1530290412,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/Qa9wjxrbBi', 'expanded_url': 'https://leewardlaw1996.wixsite.com/website/', 'display_url': 'leewardlaw1996.wixsite.com/website/', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,Wed Jan 22 23:10:54 +0000 2020,1220121689218068483,1220121689218068483,"Fact: 100,000 books were moved out of Thomas Cooper Library into warehouse @UofSC rented to make space for the fourth floor renovation. 

Planning, etc. took 5 months , but furniture/construction workers were only given time during winter break to do their job.",False,"[0, 261]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [75, 81]}]",[],en,recent,1012736461043625985,1012736461043625985,Wardlaw News Network,LeeWardlaw3,"Columbia, SC","Reporter @ColaDaily RT’s not endorsements, opinions my own.
@UofSC_SJMC alum, Gamecock born and bred. Go @Canes @Raiders 

News Tips: wardlaww@email.sc.edu",https://t.co/Qa9wjxrbBi,[],False,182,633,0,Fri Jun 29 16:36:02 +0000 2018,97,,,False,False,193,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1016875732755238912/uG6X-_o4_normal.jpg,https://pbs.twimg.com/profile_images/1016875732755238912/uG6X-_o4_normal.jpg,https://pbs.twimg.com/profile_banners/1012736461043625985/1530290412,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/Qa9wjxrbBi', 'expanded_url': 'https://leewardlaw1996.wixsite.com/website/', 'display_url': 'leewardlaw1996.wixsite.com/website/', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Wed Jan 22 21:19:36 +0000 2020,1220093682130485250,1220093682130485250,"@UofSC The number of times squirrels stole bits of my food at Russell House during undergrad and grad school is literally too many times to count. Pandini’s was expensive and that, of course, seemed to be their favorite.",False,"[7, 220]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.219634113369514e+18,1219634113369513985,28161251.0,28161251,UofSC,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [0, 6]}]",[],en,recent,383024650,383024650,Katharine Eleanor,kaki_roo,"Columbia, SC",@UofSC alumna,,[],False,227,436,3,Sat Oct 01 03:56:12 +0000 2011,12251,,,False,False,4902,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1037144388802105344/o-70xLAW_normal.jpg,https://pbs.twimg.com/profile_images/1037144388802105344/o-70xLAW_normal.jpg,https://pbs.twimg.com/profile_banners/383024650/1377298607,485C3A,204207,060A00,618238,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,Wed Jan 22 19:41:11 +0000 2020,1220068915252015104,1220068915252015104,RT @UofSC: @kylie_kistler We are aware of the situation and are currently taking steps to address it. Racist messages run contrary to who w…,False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,12,0,False,False,en,[],[],"[{'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [3, 9]}, {'screen_name': 'kylie_kistler', 'name': 'Kylie Kistler', 'id': 257897723, 'id_str': '257897723', 'indices': [11, 25]}]",[],en,recent,114094668,114094668,Jas 🌻,_JassyJ,A Hospital Near You ❤️,University of South Carolina Alumna | 1908 | Need Something to Watch? I’m a Youtuber!,https://t.co/xZhIh7vJs6,[],False,2181,1309,22,Sun Feb 14 03:39:42 +0000 2010,2785,,,True,False,81375,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1124908786119008256/Has9lcIP_normal.jpg,https://pbs.twimg.com/profile_images/1124908786119008256/Has9lcIP_normal.jpg,https://pbs.twimg.com/profile_banners/114094668/1439663735,FFCC4D,3083FF,FFFF38,111211,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/xZhIh7vJs6', 'expanded_url': 'https://www.youtube.com/channel/UCw9KcYQEOe_c5AeDY19m7BQ', 'display_url': 'youtube.com/channel/UCw9Kc…', 'indices': [0, 23]}]",Tue Jan 21 20:00:13 +0000 2020,1.2197113149955113e+18,1219711314995511296,"@kylie_kistler We are aware of the situation and are currently taking steps to address it. Racist messages run contrary to who we are as Gamecocks, and we can - and must - do better. Thanks for bringing this to our attention.",False,"[15, 225]",[],[],"[{'screen_name': 'kylie_kistler', 'name': 'Kylie Kistler', 'id': 257897723, 'id_str': '257897723', 'indices': [0, 14]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.219699440732246e+18,1219699440732246016,257897723.0,257897723,kylie_kistler,28161251.0,28161251,University of South Carolina,UofSC,"Columbia, South Carolina",The flagship university of the state of South Carolina. Home of the South Carolina Gamecocks. #UofSC,https://t.co/9tvlNF4aAq,"[{'url': 'https://t.co/9tvlNF4aAq', 'expanded_url': 'http://www.sc.edu', 'display_url': 'sc.edu', 'indices': [0, 23]}]",[],False,194027.0,3301.0,954.0,Wed Apr 01 18:26:06 +0000 2009,26111.0,,,True,True,21453.0,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1083454003059609600/Tkc_QZGi_normal.jpg,https://pbs.twimg.com/profile_images/1083454003059609600/Tkc_QZGi_normal.jpg,https://pbs.twimg.com/profile_banners/28161251/1547163545,73000A,FFFFFF,EFEFEF,333333,True,False,False,False,False,False,False,none,,,,,False,12.0,93.0,False,False,en,,,,,,,,,,,,,,,,,,,,,,,
115,Wed Jan 22 18:28:04 +0000 2020,1220050512252264449,1220050512252264449,@ADANational @UofSC Thank you! Happy to be here!,False,"[20, 48]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2200491709684e+18,1220049170968399872,2535202470.0,2535202470,ADANational,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'ADANational', 'name': 'ADA National Network', 'id': 2535202470, 'id_str': '2535202470', 'indices': [0, 12]}, {'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [13, 19]}]",[],en,recent,1174484764490948608,1174484764490948608,Charles Walters (He/Him),cwalterswrite,"Columbia, SC",Special Education PhD Student | #SecondaryTransition | Researching the Role of #SpecialEducation in #Guardianship and Adult #DecisionMaking Support,https://t.co/g06CfBPneE,[],False,551,568,6,Thu Sep 19 00:46:18 +0000 2019,3124,,,False,False,1038,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1216763244280344577/DZJpC1Xh_normal.jpg,https://pbs.twimg.com/profile_images/1216763244280344577/DZJpC1Xh_normal.jpg,https://pbs.twimg.com/profile_banners/1174484764490948608/1568860349,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/g06CfBPneE', 'expanded_url': 'https://www.linkedin.com/in/cblaynewalters', 'display_url': 'linkedin.com/in/cblaynewalt…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,Wed Jan 22 18:21:29 +0000 2020,1220048854642384896,1220048854642384896,"@ADANational Hey all! I'm a Ph.D. student in special education at the 
@uofsc. One of my main areas of interest in research and practice is the intersection of the ADA, IDEA, and Olmstead.  #ADANetworkChat",False,"[13, 205]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2200434754642903e+18,1220043475464290304,2535202470.0,2535202470,ADANational,,,,,False,0,1,False,False,en,"[{'text': 'ADANetworkChat', 'indices': [190, 205]}]",[],"[{'screen_name': 'ADANational', 'name': 'ADA National Network', 'id': 2535202470, 'id_str': '2535202470', 'indices': [0, 12]}, {'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [71, 77]}]",[],en,recent,1174484764490948608,1174484764490948608,Charles Walters (He/Him),cwalterswrite,"Columbia, SC",Special Education PhD Student | #SecondaryTransition | Researching the Role of #SpecialEducation in #Guardianship and Adult #DecisionMaking Support,https://t.co/g06CfBPneE,[],False,551,568,6,Thu Sep 19 00:46:18 +0000 2019,3124,,,False,False,1038,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1216763244280344577/DZJpC1Xh_normal.jpg,https://pbs.twimg.com/profile_images/1216763244280344577/DZJpC1Xh_normal.jpg,https://pbs.twimg.com/profile_banners/1174484764490948608/1568860349,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/g06CfBPneE', 'expanded_url': 'https://www.linkedin.com/in/cblaynewalters', 'display_url': 'linkedin.com/in/cblaynewalt…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,Wed Jan 22 17:46:29 +0000 2020,1220040049598685184,1220040049598685184,stacey at the colloquium cafe @UofSC makes her pasta with LOVE im tellin yall,False,"[0, 77]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [30, 36]}]",[],en,recent,1028092745792073728,1028092745792073728,💫goofy goober💫,molleylj,,flamin’ hot cheeto stan || #UofSC22 || :),,[],False,208,590,0,Sat Aug 11 01:36:26 +0000 2018,24476,,,True,False,4188,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1145777053578534912/wsP4B5tT_normal.jpg,https://pbs.twimg.com/profile_images/1145777053578534912/wsP4B5tT_normal.jpg,https://pbs.twimg.com/profile_banners/1028092745792073728/1566341065,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6057f1e35bcc6c20,https://api.twitter.com/1.1/geo/id/6057f1e35bcc6c20.json,admin,South Carolina,"South Carolina, USA",US,United States,[],Polygon,"[[[-83.353955, 32.04683], [-78.499301, 32.04683], [-78.499301, 35.215449], [-83.353955, 35.215449]]]",,,,,,,,,,,,,
126,Wed Jan 22 16:13:25 +0000 2020,1220016627313451008,1220016627313451008,Hi @UofSC the McMaster building has been without heat for a week and your art students have been miserable and freezing pls help ?????????????,False,"[0, 142]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,12,False,False,en,[],[],"[{'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [3, 9]}]",[],en,recent,2802490286,2802490286,grandma 👵,kunstleroma,Flavortown,"USC 2021 art education major. trumpet player in the carolina band.
they/them",https://t.co/N6N2SDddcK,[],False,354,399,9,Wed Sep 10 21:38:10 +0000 2014,85723,,,True,False,27797,,False,False,False,8B542B,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1219134935119822849/PtlTThI8_normal.jpg,https://pbs.twimg.com/profile_images/1219134935119822849/PtlTThI8_normal.jpg,https://pbs.twimg.com/profile_banners/2802490286/1568914491,F5ABB5,000000,000000,000000,True,True,False,False,False,False,False,none,"[{'url': 'https://t.co/N6N2SDddcK', 'expanded_url': 'https://www.redbubble.com/people/livicrowell?ref=side-nav-account&asc=u', 'display_url': 'redbubble.com/people/livicro…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,Wed Jan 22 04:01:31 +0000 2020,1219832438979022848,1219832438979022848,"RT @Bob_Caslen: At @UofSC, we work to create a campus built on the tenets of the @UofSCCreed, inclusivity &amp; respect for all. We value all p…",False,"[0, 144]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,14,0,False,False,en,[],[],"[{'screen_name': 'Bob_Caslen', 'name': 'Bob Caslen', 'id': 2601895080, 'id_str': '2601895080', 'indices': [3, 14]}, {'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [19, 25]}, {'screen_name': 'UofSCCreed', 'name': 'Carolinian Creed', 'id': 784920577, 'id_str': '784920577', 'indices': [81, 92]}]",[],en,recent,34819760,34819760,Darci Strickland,DarciWLTX,United States,"@wltx Journalist| @uofsc 2019 Media Law Fellow| Emmy, DuPont & Regional Murrow Awards Recipient| 2019 @scbroadcasters TV Anchor of the Year| #ΔΣΘ | #Gamecock",https://t.co/NWzAKPpC9Y,[],False,15818,4107,239,Fri Apr 24 02:37:05 +0000 2009,14383,,,True,True,89101,,False,False,False,000000,http://abs.twimg.com/images/themes/theme12/bg.gif,https://abs.twimg.com/images/themes/theme12/bg.gif,False,http://pbs.twimg.com/profile_images/986234050858881024/1ZRrcyvJ_normal.jpg,https://pbs.twimg.com/profile_images/986234050858881024/1ZRrcyvJ_normal.jpg,https://pbs.twimg.com/profile_banners/34819760/1565048175,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/NWzAKPpC9Y', 'expanded_url': 'http://www.wltx.com', 'display_url': 'wltx.com', 'indices': [0, 23]}]",Tue Jan 21 21:26:57 +0000 2020,1.2197331410715075e+18,1219733141071507457,"At @UofSC, we work to create a campus built on the tenets of the @UofSCCreed, inclusivity &amp; respect for all. We value all people &amp; seek to create an environment in which each of us feels valued.  Racist messages run contrary to who we are and we can--and must--do better.",False,"[0, 279]",[],[],"[{'screen_name': 'UofSC', 'name': 'University of South Carolina', 'id': 28161251, 'id_str': '28161251', 'indices': [3, 9]}, {'screen_name': 'UofSCCreed', 'name': 'Carolinian Creed', 'id': 784920577, 'id_str': '784920577', 'indices': [65, 76]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2197328799257068e+18,1219732879925706754,2601895080.0,2601895080,Bob_Caslen,2601895080.0,2601895080,Bob Caslen,Bob_Caslen,"South Carolina, USA",President of the University of South Carolina “Learning humanizes character and does not permit it to be cruel.” @UofSC Motto #ForeverToThee,https://t.co/5T8lLcL9Ze,"[{'url': 'https://t.co/5T8lLcL9Ze', 'expanded_url': 'https://uof.sc/2Gky2Lf', 'display_url': 'uof.sc/2Gky2Lf', 'indices': [0, 23]}]",[],False,13201.0,149.0,41.0,Thu Jul 03 16:27:24 +0000 2014,882.0,,,True,False,1174.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1154853041151062016/bM-WJ5WC_normal.jpg,https://pbs.twimg.com/profile_images/1154853041151062016/bM-WJ5WC_normal.jpg,https://pbs.twimg.com/profile_banners/2601895080/1563557698,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,14.0,97.0,False,False,en,,,,,,,,,,,6057f1e35bcc6c20,https://api.twitter.com/1.1/geo/id/6057f1e35bcc6c20.json,admin,South Carolina,"South Carolina, USA",US,United States,[],Polygon,"[[[-83.353955, 32.04683], [-78.499301, 32.04683], [-78.499301, 35.215449], [-83.353955, 35.215449]]]",,,
