,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
213,Wed Jan 22 16:17:10 +0000 2020,1220017569492619264,1220017569492619264,@MicrobiomDigest @UChicago Aww jeez I’d love to see it. Hopefully someone records it,False,"[27, 84]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220017003882107e+18,1220017003882106883,2154127088.0,2154127088,MicrobiomDigest,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'MicrobiomDigest', 'name': 'Elisabeth Bik', 'id': 2154127088, 'id_str': '2154127088', 'indices': [0, 16]}, {'screen_name': 'UChicago', 'name': 'The University of Chicago', 'id': 131144285, 'id_str': '131144285', 'indices': [17, 26]}]",[],en,recent,1078207783,1078207783,elmstreetblues,TheBlackMoma,"Maryland, USA","Science-Lesbian (Cell and Molecular Biology and Biomedical Engineering), Bibliophile, Big Titty Goth GF 🔬💀🖤🧪",,[],False,237,1032,0,Fri Jan 11 01:35:48 +0000 2013,1425,,,False,False,2409,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1220753424880410628/o09ZXMnW_normal.jpg,https://pbs.twimg.com/profile_images/1220753424880410628/o09ZXMnW_normal.jpg,https://pbs.twimg.com/profile_banners/1078207783/1579051465,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,Wed Jan 22 16:15:14 +0000 2020,1220017082789761024,1220017082789761024,@MicrobiomDigest @UChicago You are welcome. And it looks that way to me! 😄,False,"[27, 74]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.220016766195159e+18,1220016766195159042,2154127088.0,2154127088,MicrobiomDigest,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'MicrobiomDigest', 'name': 'Elisabeth Bik', 'id': 2154127088, 'id_str': '2154127088', 'indices': [0, 16]}, {'screen_name': 'UChicago', 'name': 'The University of Chicago', 'id': 131144285, 'id_str': '131144285', 'indices': [17, 26]}]",[],en,recent,1179090446955491328,1179090446955491328,Nicholas Asby,nwasby,he/his,"phd student with @UChicagoPME studying nk cells. #eLifeAmbassador. i love #scienceEd, cartoons, & food",,[],False,75,89,0,Tue Oct 01 17:47:30 +0000 2019,116,,,False,False,46,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1219430517172469761/Kre3kpt__normal.jpg,https://pbs.twimg.com/profile_images/1219430517172469761/Kre3kpt__normal.jpg,https://pbs.twimg.com/profile_banners/1179090446955491328/1573962018,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,Wed Jan 22 16:14:55 +0000 2020,1220017003882106883,1220017003882106883,@TheBlackMoma @UChicago Not sure.,False,"[24, 33]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2200099190695444e+18,1220009919069544448,1078207783.0,1078207783,TheBlackMoma,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'TheBlackMoma', 'name': 'elmstreetblues', 'id': 1078207783, 'id_str': '1078207783', 'indices': [0, 13]}, {'screen_name': 'UChicago', 'name': 'The University of Chicago', 'id': 131144285, 'id_str': '131144285', 'indices': [14, 23]}]",[],en,recent,2154127088,2154127088,Elisabeth Bik,MicrobiomDigest,"San Francisco, CA","Science consultant, PhD. Blunt and snarky. Microbiome, research integrity & misconduct. Ex-Stanford. MicrobiomeDigest/Bik's Picks. Dutch/USA. She/her. 🐢💻🔬😼",https://t.co/1FgbFYDnd9,[],False,50571,21635,697,Fri Oct 25 04:07:35 +0000 2013,62558,,,True,True,44465,,False,False,False,ABB8C2,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/1190393369333313536/fs0pGH0b_normal.jpg,https://pbs.twimg.com/profile_images/1190393369333313536/fs0pGH0b_normal.jpg,https://pbs.twimg.com/profile_banners/2154127088/1562360872,4A913C,C6E2EE,DAECF4,663B12,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/1FgbFYDnd9', 'expanded_url': 'http://www.MicrobiomeDigest.com', 'display_url': 'MicrobiomeDigest.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
216,Wed Jan 22 16:13:58 +0000 2020,1220016766195159042,1220016766195159042,@nwasby @UChicago Thank you! I assume it is open for anyone to attend.,False,"[18, 70]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.219979871516078e+18,1219979871516078082,1.1790904469554913e+18,1179090446955491328,nwasby,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'nwasby', 'name': 'Nicholas Asby', 'id': 1179090446955491328, 'id_str': '1179090446955491328', 'indices': [0, 7]}, {'screen_name': 'UChicago', 'name': 'The University of Chicago', 'id': 131144285, 'id_str': '131144285', 'indices': [8, 17]}]",[],en,recent,2154127088,2154127088,Elisabeth Bik,MicrobiomDigest,"San Francisco, CA","Science consultant, PhD. Blunt and snarky. Microbiome, research integrity & misconduct. Ex-Stanford. MicrobiomeDigest/Bik's Picks. Dutch/USA. She/her. 🐢💻🔬😼",https://t.co/1FgbFYDnd9,[],False,50571,21635,697,Fri Oct 25 04:07:35 +0000 2013,62558,,,True,True,44465,,False,False,False,ABB8C2,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/1190393369333313536/fs0pGH0b_normal.jpg,https://pbs.twimg.com/profile_images/1190393369333313536/fs0pGH0b_normal.jpg,https://pbs.twimg.com/profile_banners/2154127088/1562360872,4A913C,C6E2EE,DAECF4,663B12,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/1FgbFYDnd9', 'expanded_url': 'http://www.MicrobiomeDigest.com', 'display_url': 'MicrobiomeDigest.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
220,Wed Jan 22 15:46:46 +0000 2020,1220009919069544448,1220009919069544448,@MicrobiomDigest @UChicago Is it going to be recorded? I’d love to see it but I live in Maryland,False,"[27, 96]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2198262928386826e+18,1219826292838682624,2154127088.0,2154127088,MicrobiomDigest,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'MicrobiomDigest', 'name': 'Elisabeth Bik', 'id': 2154127088, 'id_str': '2154127088', 'indices': [0, 16]}, {'screen_name': 'UChicago', 'name': 'The University of Chicago', 'id': 131144285, 'id_str': '131144285', 'indices': [17, 26]}]",[],en,recent,1078207783,1078207783,elmstreetblues,TheBlackMoma,"Maryland, USA","Science-Lesbian (Cell and Molecular Biology and Biomedical Engineering), Bibliophile, Big Titty Goth GF 🔬💀🖤🧪",,[],False,237,1032,0,Fri Jan 11 01:35:48 +0000 2013,1425,,,False,False,2409,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1220753424880410628/o09ZXMnW_normal.jpg,https://pbs.twimg.com/profile_images/1220753424880410628/o09ZXMnW_normal.jpg,https://pbs.twimg.com/profile_banners/1078207783/1579051465,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,Wed Jan 22 15:34:57 +0000 2020,1220006945312116736,1220006945312116736,"RT @gwengineering: Tomorrow from 11 am to 12 pm, join us for a BME seminar on “Physical Biology at the Semiconductor-enabled Bio-interfaces…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,2,0,False,False,en,[],[],"[{'screen_name': 'gwengineering', 'name': 'GW Engineering', 'id': 89646204, 'id_str': '89646204', 'indices': [3, 17]}]",[],en,recent,901611100105527298,901611100105527298,Alvin Lam,GWAlvinLam,"Philadelphia, PA",#UCF’15 & #GW’19 Alumni. Former GW Student Association SEAS Graduate Senator (2017-2019) 👨‍🎓,,[],False,47,435,0,Sun Aug 27 01:03:32 +0000 2017,646,,,False,False,906,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1138522248745238530/Lrqkzw11_normal.jpg,https://pbs.twimg.com/profile_images/1138522248745238530/Lrqkzw11_normal.jpg,https://pbs.twimg.com/profile_banners/901611100105527298/1503802374,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,Tue Jan 21 16:55:22 +0000 2020,1.2196647951982715e+18,1219664795198271488,"Tomorrow from 11 am to 12 pm, join us for a BME seminar on “Physical Biology at the Semiconductor-enabled Bio-interfaces” featuring @UChicago’s Dr. Bhozhi Tian in Marvin Center 311",False,"[0, 180]",[],[],"[{'screen_name': 'UChicago', 'name': 'The University of Chicago', 'id': 131144285, 'id_str': '131144285', 'indices': [132, 141]}]",[],en,recent,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,89646204.0,89646204,GW Engineering,gwengineering,"Washington, D.C","GW's School of Engineering and Applied Science. Small school, big impact. #SEAStheday & #BeAPartOfIt RT does not constitute endorsement.",http://www.seas.gwu.edu/,"[{'url': 'http://www.seas.gwu.edu/', 'expanded_url': None, 'indices': [0, 24]}]",[],False,2928.0,723.0,111.0,Fri Nov 13 07:04:39 +0000 2009,505.0,,,False,False,7696.0,,False,False,False,C9A208,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/687331321811578880/pYMvIhP4_normal.jpg,https://pbs.twimg.com/profile_images/687331321811578880/pYMvIhP4_normal.jpg,https://pbs.twimg.com/profile_banners/89646204/1456936262,000000,F2F2F2,007BFF,00060A,True,False,False,False,False,False,False,none,,,,,False,2.0,0.0,False,False,en,,,,,,,,,,,,,,,,,,,,,
222,Wed Jan 22 15:34:42 +0000 2020,1220006883605590016,1220006883605590016,"RT @gwengineering: Tomorrow from 11 am to 12 pm, join us for a BME seminar on “Physical Biology at the Semiconductor-enabled Bio-interfaces…",False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,2,0,False,False,en,[],[],"[{'screen_name': 'gwengineering', 'name': 'GW Engineering', 'id': 89646204, 'id_str': '89646204', 'indices': [3, 17]}]",[],en,recent,612617248,612617248,GW Graduate Engineer,GWGradEngineer,George Washington University,"Supporting prospective, incoming and current graduate students at GW's School of Engineering & Applied Science. #GWU",https://t.co/PSRp8za9e2,[],False,1856,768,41,Tue Jun 19 14:58:52 +0000 2012,516,,,True,False,6176,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/732596910268153857/ZyL-CFiW_normal.jpg,https://pbs.twimg.com/profile_images/732596910268153857/ZyL-CFiW_normal.jpg,https://pbs.twimg.com/profile_banners/612617248/1448053763,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,Tue Jan 21 16:55:22 +0000 2020,1.2196647951982715e+18,1219664795198271488,"Tomorrow from 11 am to 12 pm, join us for a BME seminar on “Physical Biology at the Semiconductor-enabled Bio-interfaces” featuring @UChicago’s Dr. Bhozhi Tian in Marvin Center 311",False,"[0, 180]",[],[],"[{'screen_name': 'UChicago', 'name': 'The University of Chicago', 'id': 131144285, 'id_str': '131144285', 'indices': [132, 141]}]",[],en,recent,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,89646204.0,89646204,GW Engineering,gwengineering,"Washington, D.C","GW's School of Engineering and Applied Science. Small school, big impact. #SEAStheday & #BeAPartOfIt RT does not constitute endorsement.",http://www.seas.gwu.edu/,"[{'url': 'http://www.seas.gwu.edu/', 'expanded_url': None, 'indices': [0, 24]}]",[],False,2928.0,723.0,111.0,Fri Nov 13 07:04:39 +0000 2009,505.0,,,False,False,7696.0,,False,False,False,C9A208,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/687331321811578880/pYMvIhP4_normal.jpg,https://pbs.twimg.com/profile_images/687331321811578880/pYMvIhP4_normal.jpg,https://pbs.twimg.com/profile_banners/89646204/1456936262,000000,F2F2F2,007BFF,00060A,True,False,False,False,False,False,False,none,,,,,False,2.0,0.0,False,False,en,"[{'url': 'https://t.co/PSRp8za9e2', 'expanded_url': 'https://graduate.seas.gwu.edu', 'display_url': 'graduate.seas.gwu.edu', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
230,Wed Jan 22 13:47:22 +0000 2020,1219979871516078082,1219979871516078082,@MicrobiomDigest @UChicago I had no idea you were coming! I'm a biologist here but am not in the loop with physics events.. will spread the word!,False,"[27, 145]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2198262928386826e+18,1219826292838682624,2154127088.0,2154127088,MicrobiomDigest,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'MicrobiomDigest', 'name': 'Elisabeth Bik', 'id': 2154127088, 'id_str': '2154127088', 'indices': [0, 16]}, {'screen_name': 'UChicago', 'name': 'The University of Chicago', 'id': 131144285, 'id_str': '131144285', 'indices': [17, 26]}]",[],en,recent,1179090446955491328,1179090446955491328,Nicholas Asby,nwasby,he/his,"phd student with @UChicagoPME studying nk cells. #eLifeAmbassador. i love #scienceEd, cartoons, & food",,[],False,75,89,0,Tue Oct 01 17:47:30 +0000 2019,116,,,False,False,46,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1219430517172469761/Kre3kpt__normal.jpg,https://pbs.twimg.com/profile_images/1219430517172469761/Kre3kpt__normal.jpg,https://pbs.twimg.com/profile_banners/1179090446955491328/1573962018,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,Wed Jan 22 09:47:21 +0000 2020,1219919469251874816,1219919469251874816,"Confirmed speakers (1/2):
* Joanna Aizenberg and William Shih @wyssinstitute @Harvard
* Bert Meijer @TUeindhoven
* Mariana Pinho @itqbunl
* Boris Rybtchinski and @rafalklajn @WeizmannScience
* Zemer Gitai @Princeton
* @KrishnanYamuna @UChicago
* Rut Carballido-Lopez @INRAE_Intl",False,"[0, 278]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2199181394603745e+18,1219918139460374528,2712948031.0,2712948031,ElishaKrieg,,,,,False,1,2,False,False,en,[],[],"[{'screen_name': 'wyssinstitute', 'name': 'Wyss Institute', 'id': 130885802, 'id_str': '130885802', 'indices': [62, 76]}, {'screen_name': 'Harvard', 'name': 'Harvard University', 'id': 39585367, 'id_str': '39585367', 'indices': [77, 85]}, {'screen_name': 'TUeindhoven', 'name': 'TU Eindhoven', 'id': 15028114, 'id_str': '15028114', 'indices': [100, 112]}, {'screen_name': 'itqbunl', 'name': 'ITQB NOVA', 'id': 112492325, 'id_str': '112492325', 'indices': [129, 137]}, {'screen_name': 'rafalklajn', 'name': 'Rafal Klajn', 'id': 1012508163088830464, 'id_str': '1012508163088830464', 'indices': [162, 173]}, {'screen_name': 'WeizmannScience', 'name': 'Weizmann Institute', 'id': 39958512, 'id_str': '39958512', 'indices': [174, 190]}, {'screen_name': 'Princeton', 'name': 'Princeton University', 'id': 5694822, 'id_str': '5694822', 'indices': [205, 215]}, {'screen_name': 'KrishnanYamuna', 'name': 'Yamuna Krishnan', 'id': 2319129260, 'id_str': '2319129260', 'indices': [218, 233]}, {'screen_name': 'UChicago', 'name': 'The University of Chicago', 'id': 131144285, 'id_str': '131144285', 'indices': [234, 243]}, {'screen_name': 'INRAE_Intl', 'name': 'INRAE_International', 'id': 526683962, 'id_str': '526683962', 'indices': [267, 278]}]",[],en,recent,2712948031,2712948031,Elisha Krieg,ElishaKrieg,"Dresden, Germany","Group leader in DNA Nanotech @IPFDD, @LeibnizWGL, @tudresden_de. Previously @DanaFarber, @wyssinstitute, @harvardmed, @WeizmannScience, @UniCologne.",,[],False,18,68,1,Wed Aug 06 20:49:08 +0000 2014,6,,,False,False,8,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1006554740258467847/NbYkgqlj_normal.jpg,https://pbs.twimg.com/profile_images/1006554740258467847/NbYkgqlj_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,Wed Jan 22 08:05:25 +0000 2020,1219893816938901504,1219893816938901504,"@MicrobiomDigest @UChicago Come to @MaastrichtUMC &amp; @MaastrichtU ! I am sure they will want to sponsor you a ticket, so you won't report them.",False,"[27, 146]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2198262928386826e+18,1219826292838682624,2154127088.0,2154127088,MicrobiomDigest,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'MicrobiomDigest', 'name': 'Elisabeth Bik', 'id': 2154127088, 'id_str': '2154127088', 'indices': [0, 16]}, {'screen_name': 'UChicago', 'name': 'The University of Chicago', 'id': 131144285, 'id_str': '131144285', 'indices': [17, 26]}, {'screen_name': 'MaastrichtUMC', 'name': 'Maastricht UMC+', 'id': 194480302, 'id_str': '194480302', 'indices': [35, 49]}, {'screen_name': 'MaastrichtU', 'name': 'MaastrichtUniversity', 'id': 516474576, 'id_str': '516474576', 'indices': [56, 68]}]",[],en,recent,435123380,435123380,lena_liapi,lenalp1,,"Biologist, RNA researcher 2/3D | MSc1. Forensic Science | MSc2. Bioeconomy (in the making) | PhD student | Hosted #Pint19 | RT ≠ Endorsement | Own views",,[],False,73,303,0,Mon Dec 12 18:07:56 +0000 2011,2221,,,False,False,1601,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1215427221248077824/9x1bYtUc_normal.jpg,https://pbs.twimg.com/profile_images/1215427221248077824/9x1bYtUc_normal.jpg,https://pbs.twimg.com/profile_banners/435123380/1579736566,91D2FA,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,Wed Jan 22 07:47:11 +0000 2020,1219889229322473472,1219889229322473472,@MicrobiomDigest @UChicago It was ICPS a few years back in Vienna.,False,"[27, 66]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.219889013680554e+18,1219889013680553984,2154127088.0,2154127088,MicrobiomDigest,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'MicrobiomDigest', 'name': 'Elisabeth Bik', 'id': 2154127088, 'id_str': '2154127088', 'indices': [0, 16]}, {'screen_name': 'UChicago', 'name': 'The University of Chicago', 'id': 131144285, 'id_str': '131144285', 'indices': [17, 26]}]",[],en,recent,1496470692,1496470692,James Benjamin,AJBenjaminJr,,"Arlin James Benjamin, Jr - Social Psych educator/researcher. Expertise: media violence, authoritarianism. Open science, inclusiveness, skepticism! He/Him/His. 🐱",,[],False,995,1782,16,Sun Jun 09 20:00:58 +0000 2013,33613,,,False,False,18720,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1144478013318242304/S3XZ4dCC_normal.png,https://pbs.twimg.com/profile_images/1144478013318242304/S3XZ4dCC_normal.png,https://pbs.twimg.com/profile_banners/1496470692/1562709021,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,Wed Jan 22 07:46:19 +0000 2020,1219889013680553984,1219889013680553984,"@AJBenjaminJr @UChicago Was that at a conference? At least you can absorb lots of knowledge and ideas from other talks and meet with people. Although I find it hard to network, I have always learned a lot at conferences (and usually had very few people at my posters).",False,"[24, 268]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2198861247112356e+18,1219886124711235586,1496470692.0,1496470692,AJBenjaminJr,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'AJBenjaminJr', 'name': 'James Benjamin', 'id': 1496470692, 'id_str': '1496470692', 'indices': [0, 13]}, {'screen_name': 'UChicago', 'name': 'The University of Chicago', 'id': 131144285, 'id_str': '131144285', 'indices': [14, 23]}]",[],en,recent,2154127088,2154127088,Elisabeth Bik,MicrobiomDigest,"San Francisco, CA","Science consultant, PhD. Blunt and snarky. Microbiome, research integrity & misconduct. Ex-Stanford. MicrobiomeDigest/Bik's Picks. Dutch/USA. She/her. 🐢💻🔬😼",https://t.co/1FgbFYDnd9,[],False,50571,21635,697,Fri Oct 25 04:07:35 +0000 2013,62558,,,True,True,44465,,False,False,False,ABB8C2,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/1190393369333313536/fs0pGH0b_normal.jpg,https://pbs.twimg.com/profile_images/1190393369333313536/fs0pGH0b_normal.jpg,https://pbs.twimg.com/profile_banners/2154127088/1562360872,4A913C,C6E2EE,DAECF4,663B12,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/1FgbFYDnd9', 'expanded_url': 'http://www.MicrobiomeDigest.com', 'display_url': 'MicrobiomeDigest.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
