,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang
227,Wed Jan 22 13:32:23 +0000 2020,1219976103546302465,1219976103546302465,"@mvclarke @WoodlandAcademy @OpenUniversity Ha! Yes, I didn't realise I'd gone in in school uniform until I got there! It was a hugely positive experience.",False,"[43, 154]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2199741481575834e+18,1219974148157583360,131547578.0,131547578,mvclarke,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'mvclarke', 'name': 'Martin Clarke', 'id': 131547578, 'id_str': '131547578', 'indices': [0, 9]}, {'screen_name': 'WoodlandAcademy', 'name': 'Woodland Academy', 'id': 1962276181, 'id_str': '1962276181', 'indices': [10, 26]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [27, 42]}]",[],en,recent,911287625130156035,911287625130156035,Lisa Harris,LisaMarHarris,"England, United Kingdom","Books, theatre, family, friends, equality.
Head of Academic Strategy @openuniversity
Trustee @BraveryBoxes
Chair @Women_OU
Views all my own",,,[],False,361,1462,2,Fri Sep 22 17:54:35 +0000 2017,4149,,,False,False,760,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1175145851955621889/SvwM1gY7_normal.jpg,https://pbs.twimg.com/profile_images/1175145851955621889/SvwM1gY7_normal.jpg,https://pbs.twimg.com/profile_banners/911287625130156035/1551818065,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,Wed Jan 22 13:24:37 +0000 2020,1219974148157583360,1219974148157583360,"@LisaMarHarris @WoodlandAcademy @OpenUniversity Opportunities like this are one of the most enjoyable bits of being a school governor, I find. I don't always manage to coordinate with the school uniform, though!",False,"[48, 211]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.219971272119083e+18,1219971272119083008,9.11287625130156e+17,911287625130156035,LisaMarHarris,,,,,False,0,4,False,False,en,[],[],"[{'screen_name': 'LisaMarHarris', 'name': 'Lisa Harris', 'id': 911287625130156035, 'id_str': '911287625130156035', 'indices': [0, 14]}, {'screen_name': 'WoodlandAcademy', 'name': 'Woodland Academy', 'id': 1962276181, 'id_str': '1962276181', 'indices': [15, 31]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [32, 47]}]",[],en,recent,131547578,131547578,Martin Clarke,mvclarke,Durham,Senior Lecturer in Music @OpenUniversity @OUMusic | Methodist | Organist | Cricket-watcher | Cymru am byth,https://t.co/18VEBqSNHK,"[{'url': 'https://t.co/18VEBqSNHK', 'expanded_url': 'http://www.open.ac.uk/people/mvc54', 'display_url': 'open.ac.uk/people/mvc54', 'indices': [0, 23]}]",[],False,364,720,18,Sat Apr 10 16:08:33 +0000 2010,3647,,,False,False,1507,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1216697251713687557/Zkjgepch_normal.jpg,https://pbs.twimg.com/profile_images/1216697251713687557/Zkjgepch_normal.jpg,https://pbs.twimg.com/profile_banners/131547578/1575540785,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,Wed Jan 22 12:26:53 +0000 2020,1219959617826054146,1219959617826054146,@7seashorse @OpenUniversity @LGBTfdn @yorkshiremesmac Great question! The anonymized data will indeed be digitally archived,False,"[54, 123]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2199556653404365e+18,1219955665340436482,623670260.0,623670260,7seashorse,,,,,False,0,3,False,False,en,[],[],"[{'screen_name': '7seashorse', 'name': 'B G', 'id': 623670260, 'id_str': '623670260', 'indices': [0, 11]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [12, 27]}, {'screen_name': 'LGBTfdn', 'name': 'LGBT Foundation', 'id': 20374624, 'id_str': '20374624', 'indices': [28, 36]}, {'screen_name': 'yorkshiremesmac', 'name': 'yorkshire mesmac', 'id': 74150233, 'id_str': '74150233', 'indices': [37, 53]}]",[],en,recent,590199039,590199039,Evelyn Callahan 🌈,EvCal184,London,"They/Them. Non-Binary 🏳️‍🌈, social scientist 👥, queer unicorn 🦄, American living in London 🇺🇸➡️🇬🇧, PhD student 👨🏻‍🎓, tired 💤.",https://t.co/49WX0FOMOD,"[{'url': 'https://t.co/49WX0FOMOD', 'expanded_url': 'http://www.youtube.com/user/EvCal184', 'display_url': 'youtube.com/user/EvCal184', 'indices': [0, 23]}]",[],False,169,208,0,Fri May 25 16:18:53 +0000 2012,6253,,,True,False,2548,,False,False,False,E6177B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/1100405980607635457/fMRtdOS0_normal.jpg,https://pbs.twimg.com/profile_images/1100405980607635457/fMRtdOS0_normal.jpg,https://pbs.twimg.com/profile_banners/590199039/1444754920,ABB8C2,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,Wed Jan 22 12:06:51 +0000 2020,1219954577501491200,1219954577501491200,@OpenUniversity Why would you???,False,"[16, 32]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2195151846010962e+18,1219515184601096195,14049061.0,14049061,OpenUniversity,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [0, 15]}]",[],en,recent,2364615675,2364615675,Denise James,DeniseDeesblogs,"Manchester, UK",#OUpgED #CriticalTheories #student. #CriticalRaceBlackFeminist. Main interests: #globaljustice #genderbasedviolence (#GBV) #ChildAbuse #mentalhealth #racism,,,[],False,70,181,0,Tue Feb 25 09:55:39 +0000 2014,1097,,,False,False,1895,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/862299226994298880/GkAhgyA3_normal.jpg,https://pbs.twimg.com/profile_images/862299226994298880/GkAhgyA3_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,Wed Jan 22 10:36:37 +0000 2020,1219931870017867777,1219931870017867777,@OpenUniversity @KChicot 255 matches for singles or 127 matches for doubles?,False,"[25, 76]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2199234262966968e+18,1219923426296696832,14049061.0,14049061,OpenUniversity,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [0, 15]}, {'screen_name': 'KChicot', 'name': 'Katie Chicot', 'id': 236131049, 'id_str': '236131049', 'indices': [16, 24]}]",[],en,recent,1266608478,1266608478,Elena Browett,ElenaBrowett,Scotland,Studying Earth & Environmental Sciences with the OU; former photographer & photography lecturer;,,,[],False,85,213,0,Thu Mar 14 09:20:00 +0000 2013,6687,,,True,False,1816,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1075104706991742976/Pu4ISQqi_normal.jpg,https://pbs.twimg.com/profile_images/1075104706991742976/Pu4ISQqi_normal.jpg,https://pbs.twimg.com/profile_banners/1266608478/1523033019,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,Wed Jan 22 10:20:16 +0000 2020,1219927755095191553,1219927755095191553,"@EgaliteUK @OpenUniversity And actually, I expect the 100 year old would agree that the right thing to do would be to save the 5 year old -- don't you think? 

If you were in that position, would you make no distinction and choose randomly? I doubt it...",False,"[27, 254]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2199166314821714e+18,1219916631482171392,591980619.0,591980619,EgaliteUK,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'EgaliteUK', 'name': 'Sororite #WokeGirlySwot', 'id': 591980619, 'id_str': '591980619', 'indices': [0, 10]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [11, 26]}]",[],en,recent,562394282,562394282,Keir Irwin-Rogers,KeirIrwinRogers,United Kingdom,"Lecturer in Criminology @OpenUniversity. Violence & drug policy. Lead criminologist, Youth Violence Commission. PhDCrim,MA,MA,BA; studying BSc Econ&Maths.",https://t.co/IoCAwoSAdm,"[{'url': 'https://t.co/IoCAwoSAdm', 'expanded_url': 'http://www.open.ac.uk/people/kir8', 'display_url': 'open.ac.uk/people/kir8', 'indices': [0, 23]}]",[],False,21929,20137,129,Tue Apr 24 22:40:34 +0000 2012,957,,,False,False,48,,False,False,False,000000,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1074675337085313024/ISDlhqzz_normal.jpg,https://pbs.twimg.com/profile_images/1074675337085313024/ISDlhqzz_normal.jpg,https://pbs.twimg.com/profile_banners/562394282/1545474469,000000,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,Wed Jan 22 10:17:32 +0000 2020,1219927064586924032,1219927064586924032,"@EgaliteUK @OpenUniversity That's a value judgement for every person to make? Personally, yes, I think so. Life has value; therefore, more life (assuming minimum levels of wellbeing) is a good thing; a reasonable assumption to make is that the 5 year old has more life ahead of them than the 100 year old.",False,"[27, 305]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2199166314821714e+18,1219916631482171392,591980619.0,591980619,EgaliteUK,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'EgaliteUK', 'name': 'Sororite #WokeGirlySwot', 'id': 591980619, 'id_str': '591980619', 'indices': [0, 10]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [11, 26]}]",[],en,recent,562394282,562394282,Keir Irwin-Rogers,KeirIrwinRogers,United Kingdom,"Lecturer in Criminology @OpenUniversity. Violence & drug policy. Lead criminologist, Youth Violence Commission. PhDCrim,MA,MA,BA; studying BSc Econ&Maths.",https://t.co/IoCAwoSAdm,"[{'url': 'https://t.co/IoCAwoSAdm', 'expanded_url': 'http://www.open.ac.uk/people/kir8', 'display_url': 'open.ac.uk/people/kir8', 'indices': [0, 23]}]",[],False,21929,20137,129,Tue Apr 24 22:40:34 +0000 2012,957,,,False,False,48,,False,False,False,000000,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1074675337085313024/ISDlhqzz_normal.jpg,https://pbs.twimg.com/profile_images/1074675337085313024/ISDlhqzz_normal.jpg,https://pbs.twimg.com/profile_banners/562394282/1545474469,000000,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,Wed Jan 22 10:10:59 +0000 2020,1219925417278263296,1219925417278263296,Looking forward to hearing more about @FutureLearn new development at the Partners’ Forum @OpenUniversity #FLForum,False,"[0, 114]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,1,False,False,en,"[{'text': 'FLForum', 'indices': [106, 114]}]",[],"[{'screen_name': 'FutureLearn', 'name': 'FutureLearn', 'id': 999095640, 'id_str': '999095640', 'indices': [38, 50]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [90, 105]}]",[],en,recent,307230552,307230552,Kan Qian (阚茜),DrKanQian,"Cambridge, United Kingdom","Senior Lecturer in Chinese @OpenUniversity and external DoS @Cambridge_Uni. Technology enhanced learning, especially mobile language learning. Views are my own.",https://t.co/4Po5sZfPfP,"[{'url': 'https://t.co/4Po5sZfPfP', 'expanded_url': 'https://kanqian.wordpress.com', 'display_url': 'kanqian.wordpress.com', 'indices': [0, 23]}]",[],False,564,350,20,Sun May 29 07:54:16 +0000 2011,1149,,,True,False,962,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/461465055817515009/merKudyo_normal.jpeg,https://pbs.twimg.com/profile_images/461465055817515009/merKudyo_normal.jpeg,https://pbs.twimg.com/profile_banners/307230552/1429307949,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,Wed Jan 22 09:40:09 +0000 2020,1219917658956668928,1219917658956668928,@OpenUniversity Oooh bringing in personal accountability is an interesting twist. Can't blame it on the lever anymore!,False,"[16, 118]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2195151846010962e+18,1219515184601096195,14049061.0,14049061,OpenUniversity,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [0, 15]}]",[],en,recent,881621265735352320,881621265735352320,p 🎮,PaigeStation,"England, United Kingdom","Tatted and pierced Geordie lass. Computer sci + soft student 👩🏼‍💻  I like games, pizza, and naps. In that order. I mainly post #RDR2 stuff 🤠",,,[],False,91,297,0,Sun Jul 02 21:11:04 +0000 2017,5505,,,False,False,2269,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1218185441398132736/GtuLEKw0_normal.jpg,https://pbs.twimg.com/profile_images/1218185441398132736/GtuLEKw0_normal.jpg,https://pbs.twimg.com/profile_banners/881621265735352320/1579036109,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,Wed Jan 22 09:38:22 +0000 2020,1219917211390881792,1219917211390881792,@katiefleur @OpenUniversity It's called the Trolley Problem and has been around since 1967. Most scenarios will sadly relate to real life situations - that's life.,False,"[28, 163]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2195670260936008e+18,1219567026093600769,367398995.0,367398995,katiefleur,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'katiefleur', 'name': 'catherine robinson', 'id': 367398995, 'id_str': '367398995', 'indices': [0, 11]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [12, 27]}]",[],en,recent,881621265735352320,881621265735352320,p 🎮,PaigeStation,"England, United Kingdom","Tatted and pierced Geordie lass. Computer sci + soft student 👩🏼‍💻  I like games, pizza, and naps. In that order. I mainly post #RDR2 stuff 🤠",,,[],False,91,297,0,Sun Jul 02 21:11:04 +0000 2017,5505,,,False,False,2269,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1218185441398132736/GtuLEKw0_normal.jpg,https://pbs.twimg.com/profile_images/1218185441398132736/GtuLEKw0_normal.jpg,https://pbs.twimg.com/profile_banners/881621265735352320/1579036109,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,Wed Jan 22 07:56:33 +0000 2020,1219891588261982208,1219891588261982208,@Nicci_Simpson @alex_christofi @OpenUniversity This isn’t OU study. I also had many of my materials from the OU as printed materials in an accessible format (except the set text).,False,"[47, 179]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.219880155566551e+18,1219880155566551041,426651461.0,426651461,Nicci_Simpson,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'Nicci_Simpson', 'name': 'Nicola', 'id': 426651461, 'id_str': '426651461', 'indices': [0, 14]}, {'screen_name': 'alex_christofi', 'name': 'Alex Christofi', 'id': 557637713, 'id_str': '557637713', 'indices': [15, 30]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [31, 46]}]",[],en,recent,33201130,33201130,Melanie Philpott,SmellyFlipFlop,"Devon, England.","UHI PGCert student, Greenwich|OU|Oxford Brookes graduate, ACCA exam-taker, tea addict, allotmenteer. Also a lover of red wine and cheese. She/Her.",,,[],False,538,1127,13,Sun Apr 19 13:42:00 +0000 2009,12282,,,True,False,6852,,False,False,False,352726,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,http://pbs.twimg.com/profile_images/1213834233061339136/DKO-fqOr_normal.jpg,https://pbs.twimg.com/profile_images/1213834233061339136/DKO-fqOr_normal.jpg,https://pbs.twimg.com/profile_banners/33201130/1519417366,D02B55,829D5E,99CC33,3E4415,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,Wed Jan 22 07:27:10 +0000 2020,1219884191220936704,1219884191220936704,RT @Krish_Satheesh: Congratulations to Lois a PhD student from my research group to present her findings on solar fuels and waste water tre…,False,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'Krish_Satheesh', 'name': 'Prof. Satheesh Krishnamurthy', 'id': 201586262, 'id_str': '201586262', 'indices': [3, 18]}]",[],en,recent,1197586958,1197586958,STEM for Britain,STEM4Brit,,Annual poster competition in the Houses of Parliament to support and promote Britain's early-career research scientists and engineers - next event March 2020,http://t.co/2ZcXyZImSn,"[{'url': 'http://t.co/2ZcXyZImSn', 'expanded_url': 'http://www.setforbritain.org.uk', 'display_url': 'setforbritain.org.uk', 'indices': [0, 22]}]",[],False,1874,231,28,Tue Feb 19 15:15:58 +0000 2013,125,,,False,False,1200,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/740087062821494784/8Kn2JLVy_normal.jpg,https://pbs.twimg.com/profile_images/740087062821494784/8Kn2JLVy_normal.jpg,https://pbs.twimg.com/profile_banners/1197586958/1361289778,E01B1B,FFFFFF,DDEEF6,333333,False,False,False,False,False,False,False,none,,,,,,,,,,,Tue Jan 21 22:16:15 +0000 2020,1.2197455506203402e+18,1219745550620340224,"Congratulations to Lois a PhD student from my research group to present her findings on solar fuels and waste water treatment at UK House of Commons @STEM4Brit , looking forward for March 2020 @RAEngNews @RAEngGlobal @OpenUniversity @UKParliament @OU_STEM @GCRF",False,"[0, 261]",[],[],"[{'screen_name': 'STEM4Brit', 'name': 'STEM for Britain', 'id': 1197586958, 'id_str': '1197586958', 'indices': [149, 159]}, {'screen_name': 'RAEngNews', 'name': 'Royal Academy of Engineering', 'id': 348352704, 'id_str': '348352704', 'indices': [193, 203]}, {'screen_name': 'RAEngGlobal', 'name': 'RAEngGlobal', 'id': 1098721718, 'id_str': '1098721718', 'indices': [204, 216]}, {'screen_name': 'OpenUniversity', 'name': 'The Open University', 'id': 14049061, 'id_str': '14049061', 'indices': [217, 232]}, {'screen_name': 'UKParliament', 'name': 'UK Parliament', 'id': 6467332, 'id_str': '6467332', 'indices': [233, 246]}, {'screen_name': 'OU_STEM', 'name': 'OU STEM Faculty', 'id': 841320552979656704, 'id_str': '841320552979656704', 'indices': [247, 255]}, {'screen_name': 'GCRF', 'name': 'Global Challenges Research Fund (GCRF)', 'id': 1029269955475333120, 'id_str': '1029269955475333120', 'indices': [256, 261]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,201586262.0,201586262,"Prof. Satheesh Krishnamurthy FRSC, FIMMM",Krish_Satheesh,"Milton Keynes, UK","Professor of Energy Technology, Renewable energy surface engineering Happy, optimistic, enthusiastic, living in the present and looking forward for tomorrow.",https://t.co/bgwjFf5voP,"[{'url': 'https://t.co/bgwjFf5voP', 'expanded_url': 'https://www9.open.ac.uk/mct/people/satheesh.krishnamurthy', 'display_url': 'www9.open.ac.uk/mct/people/sat…', 'indices': [0, 23]}]",[],False,150.0,175.0,1.0,Tue Oct 12 05:02:08 +0000 2010,245.0,,,True,False,305.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/796697374726885376/hJ9v5mmU_normal.jpg,https://pbs.twimg.com/profile_images/796697374726885376/hJ9v5mmU_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,1.0,3.0,False,False,en
